"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: El Centro, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","765.0","325.0","440.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","118.0","47.0","71.0","-"
"25 to 34 years","169.0","71.0","98.0","-"
"35 to 44 years","164.0","72.0","92.0","-"
"45 to 54 years","136.0","60.0","76.0","-"
"55 to 64 years","105.0","46.0","59.0","-"
"65 years and over","73.0","29.0","44.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","200.0","72.0","128.0","-"
"Married","480.0","239.0","241.0","-"
"Other","85.0","14.0","71.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","56.0","27.0","29.0","-"
"Service occupations","39.0","14.0","25.0","-"
"Sales and office occupations","65.0","16.0","49.0","-"
"Farming, fishing, and forestry occupations","7.0","3.0","4.0","-"
"Construction, extraction, maintenance and repair occupations","14.0","14.0","-","-"
"Production, transportation, and material moving occupations","72.0","56.0","16.0","-"
"Military","11.0","7.0","4.0","-"
"No occupation/not working outside home","185.0","43.0","142.0","-"
"Homemakers","41.0","-","41.0","-"
"Students or children","103.0","23.0","80.0","-"
"Retirees","24.0","13.0","11.0","-"
"Unemployed","17.0","7.0","10.0","-"
"Unknown","316.0","145.0","171.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","D","-","D","-"
"Brazil","D","-","D","-"
"Burma","D","-","D","-"
"Canada","4.0","D","D","-"
"China","4.0","-","4.0","-"
"Costa Rica","D","-","D","-"
"El Salvador","D","-","D","-"
"Germany","D","-","D","-"
"Hong Kong","D","-","D","-"
"India","10.0","5.0","5.0","-"
"Indonesia","D","-","D","-"
"Italy","D","D","-","-"
"Jamaica","D","-","D","-"
"Japan","D","D","-","-"
"Korea","8.0","4.0","4.0","-"
"Mexico","711.0","307.0","404.0","-"
"Nicaragua","D","D","-","-"
"Pakistan","D","D","D","-"
"Philippines","6.0","D","D","-"
"Vietnam","3.0","-","3.0","-"
"Other","3.0","1.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
