"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Brownsville-Harlingen, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","812.0","342.0","470.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","76.0","27.0","49.0","-"
"25 to 34 years","208.0","85.0","123.0","-"
"35 to 44 years","154.0","60.0","94.0","-"
"45 to 54 years","109.0","43.0","66.0","-"
"55 to 64 years","168.0","72.0","96.0","-"
"65 years and over","97.0","55.0","42.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","148.0","58.0","90.0","-"
"Married","587.0","258.0","329.0","-"
"Other","77.0","26.0","51.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","91.0","32.0","59.0","-"
"Service occupations","35.0","9.0","26.0","-"
"Sales and office occupations","28.0","10.0","18.0","-"
"Farming, fishing, and forestry occupations","D","-","D","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","54.0","43.0","11.0","-"
"Military","5.0","D","D","-"
"No occupation/not working outside home","139.0","40.0","99.0","-"
"Homemakers","43.0","-","43.0","-"
"Students or children","58.0","21.0","37.0","-"
"Retirees","21.0","16.0","5.0","-"
"Unemployed","17.0","3.0","14.0","-"
"Unknown","456.0","202.0","254.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","7.0","D","D","-"
"China","3.0","D","D","-"
"Colombia","6.0","D","D","-"
"Cuba","D","D","-","-"
"El Salvador","5.0","D","D","-"
"Guatemala","5.0","D","D","-"
"Honduras","5.0","D","D","-"
"Hong Kong","D","D","D","-"
"India","15.0","6.0","9.0","-"
"Indonesia","D","-","D","-"
"Korea","3.0","D","D","-"
"Mexico","689.0","290.0","399.0","-"
"Nicaragua","4.0","D","D","-"
"Nigeria","3.0","D","D","-"
"Pakistan","4.0","D","D","-"
"Peru","D","D","D","-"
"Philippines","33.0","9.0","24.0","-"
"Taiwan","D","D","D","-"
"United Kingdom","3.0","D","D","-"
"Vietnam","D","D","D","-"
"Other","14.0","7.0","7.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
