"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Memphis, TN-MS-AR","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","683.0","341.0","342.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","69.0","31.0","38.0","-"
"25 to 34 years","188.0","88.0","100.0","-"
"35 to 44 years","252.0","132.0","120.0","-"
"45 to 54 years","90.0","49.0","41.0","-"
"55 to 64 years","55.0","26.0","29.0","-"
"65 years and over","29.0","15.0","14.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","136.0","84.0","52.0","-"
"Married","485.0","235.0","250.0","-"
"Other","62.0","22.0","40.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","81.0","46.0","35.0","-"
"Service occupations","9.0","3.0","6.0","-"
"Sales and office occupations","21.0","9.0","12.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","6.0","6.0","-","-"
"Production, transportation, and material moving occupations","17.0","D","D","-"
"Military","5.0","D","D","-"
"No occupation/not working outside home","61.0","20.0","41.0","-"
"Homemakers","12.0","-","12.0","-"
"Students or children","40.0","16.0","24.0","-"
"Retirees","3.0","D","D","-"
"Unemployed","6.0","D","D","-"
"Unknown","483.0","241.0","242.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","10.0","6.0","4.0","-"
"Bosnia and Herzegovina","9.0","6.0","3.0","-"
"Canada","13.0","8.0","5.0","-"
"China","44.0","20.0","24.0","-"
"Ethiopia","23.0","10.0","13.0","-"
"Germany","9.0","4.0","5.0","-"
"Honduras","10.0","3.0","7.0","-"
"India","70.0","35.0","35.0","-"
"Iran","12.0","6.0","6.0","-"
"Iraq","9.0","D","D","-"
"Jordan","15.0","8.0","7.0","-"
"Korea","15.0","5.0","10.0","-"
"Mexico","72.0","41.0","31.0","-"
"Nigeria","10.0","D","D","-"
"Pakistan","10.0","5.0","5.0","-"
"Philippines","55.0","23.0","32.0","-"
"Somalia","11.0","D","D","-"
"Sudan","10.0","4.0","6.0","-"
"Ukraine","10.0","3.0","7.0","-"
"Vietnam","51.0","26.0","25.0","-"
"Other","213.0","102.0","111.0","-"
"Unknown","2.0","1.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
