"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Lansing-East Lansing, MI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","388.0","194.0","194.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","75.0","43.0","32.0","-"
"25 to 34 years","102.0","48.0","54.0","-"
"35 to 44 years","104.0","54.0","50.0","-"
"45 to 54 years","62.0","26.0","36.0","-"
"55 to 64 years","24.0","15.0","9.0","-"
"65 years and over","21.0","8.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","123.0","73.0","50.0","-"
"Married","231.0","107.0","124.0","-"
"Other","34.0","14.0","20.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","51.0","35.0","16.0","-"
"Service occupations","30.0","12.0","18.0","-"
"Sales and office occupations","D","D","6.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","34.0","28.0","6.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","89.0","35.0","54.0","-"
"Homemakers","12.0","-","12.0","-"
"Students or children","60.0","30.0","30.0","-"
"Retirees","6.0","D","D","-"
"Unemployed","11.0","D","D","-"
"Unknown","168.0","74.0","94.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Azerbaijan","5.0","D","D","-"
"Bosnia and Herzegovina","20.0","9.0","11.0","-"
"Canada","8.0","D","D","-"
"China","10.0","5.0","5.0","-"
"Cuba","26.0","15.0","11.0","-"
"Ethiopia","9.0","5.0","4.0","-"
"Germany","7.0","D","D","-"
"Haiti","6.0","D","D","-"
"India","53.0","26.0","27.0","-"
"Iran","13.0","4.0","9.0","-"
"Iraq","17.0","8.0","9.0","-"
"Korea","7.0","4.0","3.0","-"
"Laos","6.0","D","D","-"
"Mexico","7.0","3.0","4.0","-"
"Pakistan","10.0","4.0","6.0","-"
"Philippines","6.0","D","D","-"
"Serbia and Montenegro","11.0","8.0","3.0","-"
"Somalia","13.0","9.0","4.0","-"
"Sudan","29.0","21.0","8.0","-"
"Vietnam","26.0","14.0","12.0","-"
"Other","99.0","42.0","57.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
