"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Napa, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","402.0","197.0","205.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","35.0","10.0","25.0","-"
"25 to 34 years","121.0","54.0","67.0","-"
"35 to 44 years","96.0","48.0","48.0","-"
"45 to 54 years","55.0","18.0","37.0","-"
"55 to 64 years","48.0","34.0","14.0","-"
"65 years and over","47.0","33.0","14.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","66.0","32.0","34.0","-"
"Married","313.0","160.0","153.0","-"
"Other","23.0","5.0","18.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","40.0","17.0","23.0","-"
"Service occupations","26.0","12.0","14.0","-"
"Sales and office occupations","25.0","D","D","-"
"Farming, fishing, and forestry occupations","D","5.0","D","-"
"Construction, extraction, maintenance and repair occupations","6.0","6.0","-","-"
"Production, transportation, and material moving occupations","16.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","27.0","11.0","16.0","-"
"Homemakers","D","-","D","-"
"Students or children","12.0","D","D","-"
"Retirees","7.0","D","D","-"
"Unemployed","D","D","D","-"
"Unknown","255.0","129.0","126.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","6.0","3.0","3.0","-"
"Australia","3.0","D","D","-"
"Belgium","D","D","D","-"
"Brazil","3.0","-","3.0","-"
"Canada","3.0","D","D","-"
"Chile","D","-","D","-"
"China","3.0","D","D","-"
"Colombia","D","D","D","-"
"Egypt","D","D","D","-"
"El Salvador","6.0","D","D","-"
"France","6.0","D","D","-"
"Guatemala","D","D","D","-"
"India","7.0","D","D","-"
"Iran","D","D","D","-"
"Korea","3.0","D","D","-"
"Mexico","224.0","128.0","96.0","-"
"Philippines","82.0","32.0","50.0","-"
"Syria","3.0","D","D","-"
"United Kingdom","3.0","-","3.0","-"
"Vietnam","10.0","3.0","7.0","-"
"Other","28.0","11.0","17.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
