"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Barnstable Town, MA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","240.0","124.0","116.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","18.0","13.0","5.0","-"
"25 to 34 years","73.0","34.0","39.0","-"
"35 to 44 years","73.0","42.0","31.0","-"
"45 to 54 years","37.0","20.0","17.0","-"
"55 to 64 years","21.0","9.0","12.0","-"
"65 years and over","18.0","6.0","12.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","48.0","34.0","14.0","-"
"Married","162.0","77.0","85.0","-"
"Other","30.0","13.0","17.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","14.0","6.0","8.0","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","D","D","D","-"
"No occupation/not working outside home","14.0","D","D","-"
"Homemakers","-","-","-","-"
"Students or children","8.0","D","D","-"
"Retirees","D","D","3.0","-"
"Unemployed","D","D","D","-"
"Unknown","204.0","105.0","99.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","76.0","38.0","38.0","-"
"Canada","6.0","3.0","3.0","-"
"Cape Verde","3.0","D","D","-"
"China","10.0","4.0","6.0","-"
"Colombia","5.0","D","D","-"
"Dominican Republic","6.0","D","D","-"
"Ecuador","8.0","5.0","3.0","-"
"Finland","3.0","D","D","-"
"Haiti","14.0","D","D","-"
"India","11.0","7.0","4.0","-"
"Ireland","7.0","-","7.0","-"
"Italy","3.0","D","D","-"
"Jamaica","6.0","6.0","-","-"
"Morocco","3.0","D","D","-"
"Pakistan","4.0","D","D","-"
"Peru","3.0","D","D","-"
"Philippines","5.0","D","D","-"
"Portugal","5.0","D","D","-"
"Serbia and Montenegro","3.0","D","D","-"
"United Kingdom","8.0","5.0","3.0","-"
"Other","51.0","25.0","26.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
