"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Columbus, OH","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","3090.0","1476.0","1614.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","386.0","185.0","201.0","-"
"25 to 34 years","927.0","419.0","508.0","-"
"35 to 44 years","896.0","448.0","448.0","-"
"45 to 54 years","459.0","238.0","221.0","-"
"55 to 64 years","229.0","108.0","121.0","-"
"65 years and over","193.0","78.0","115.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","753.0","421.0","332.0","-"
"Married","1911.0","903.0","1008.0","-"
"Other","426.0","152.0","274.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","294.0","165.0","129.0","-"
"Service occupations","107.0","45.0","62.0","-"
"Sales and office occupations","102.0","45.0","57.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","15.0","15.0","-","-"
"Production, transportation, and material moving occupations","145.0","106.0","39.0","-"
"Military","D","D","3.0","-"
"No occupation/not working outside home","310.0","129.0","181.0","-"
"Homemakers","13.0","D","D","-"
"Students or children","262.0","120.0","142.0","-"
"Retirees","21.0","D","D","-"
"Unemployed","14.0","D","D","-"
"Unknown","2107.0","964.0","1143.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Cambodia","58.0","24.0","34.0","-"
"Canada","35.0","19.0","16.0","-"
"China","125.0","57.0","68.0","-"
"Ethiopia","106.0","47.0","59.0","-"
"Ghana","212.0","122.0","90.0","-"
"India","328.0","163.0","165.0","-"
"Korea","45.0","10.0","35.0","-"
"Laos","47.0","25.0","22.0","-"
"Mexico","57.0","36.0","21.0","-"
"Morocco","40.0","29.0","11.0","-"
"Nigeria","71.0","37.0","34.0","-"
"Pakistan","46.0","24.0","22.0","-"
"Philippines","39.0","7.0","32.0","-"
"Russia","42.0","19.0","23.0","-"
"Sierra Leone","79.0","37.0","42.0","-"
"Somalia","583.0","254.0","329.0","-"
"Taiwan","52.0","25.0","27.0","-"
"Ukraine","52.0","20.0","32.0","-"
"United Kingdom","39.0","16.0","23.0","-"
"Vietnam","85.0","34.0","51.0","-"
"Other","934.0","459.0","475.0","-"
"Unknown","15.0","12.0","3.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
