"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Santa Barbara-Santa Maria-Goleta, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","924.0","420.0","504.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","120.0","46.0","74.0","-"
"25 to 34 years","248.0","93.0","155.0","-"
"35 to 44 years","232.0","113.0","119.0","-"
"45 to 54 years","135.0","54.0","81.0","-"
"55 to 64 years","113.0","70.0","43.0","-"
"65 years and over","76.0","44.0","32.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","186.0","98.0","88.0","-"
"Married","665.0","294.0","371.0","-"
"Other","73.0","28.0","45.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","60.0","26.0","34.0","-"
"Service occupations","55.0","17.0","38.0","-"
"Sales and office occupations","51.0","12.0","39.0","-"
"Farming, fishing, and forestry occupations","8.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","8.0","8.0","-","-"
"Production, transportation, and material moving occupations","45.0","36.0","9.0","-"
"Military","10.0","D","D","-"
"No occupation/not working outside home","107.0","43.0","64.0","-"
"Homemakers","11.0","-","11.0","-"
"Students or children","64.0","25.0","39.0","-"
"Retirees","16.0","12.0","4.0","-"
"Unemployed","16.0","6.0","10.0","-"
"Unknown","580.0","263.0","317.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bulgaria","6.0","D","D","-"
"Canada","26.0","12.0","14.0","-"
"China","16.0","5.0","11.0","-"
"El Salvador","6.0","D","D","-"
"France","7.0","4.0","3.0","-"
"Germany","19.0","6.0","13.0","-"
"Guatemala","13.0","7.0","6.0","-"
"India","22.0","10.0","12.0","-"
"Iran","13.0","D","D","-"
"Ireland","7.0","3.0","4.0","-"
"Korea","9.0","3.0","6.0","-"
"Mexico","520.0","264.0","256.0","-"
"Peru","9.0","4.0","5.0","-"
"Philippines","69.0","24.0","45.0","-"
"Russia","10.0","-","10.0","-"
"Taiwan","13.0","4.0","9.0","-"
"Thailand","9.0","D","D","-"
"Ukraine","8.0","3.0","5.0","-"
"United Kingdom","15.0","9.0","6.0","-"
"Vietnam","13.0","7.0","6.0","-"
"Other","114.0","45.0","69.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
