"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Virginia Beach-Norfolk-Newport News, VA-NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2156.0","1032.0","1124.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","424.0","296.0","128.0","-"
"25 to 34 years","694.0","350.0","344.0","-"
"35 to 44 years","490.0","195.0","295.0","-"
"45 to 54 years","281.0","91.0","190.0","-"
"55 to 64 years","164.0","54.0","110.0","-"
"65 years and over","103.0","46.0","57.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","555.0","371.0","184.0","-"
"Married","1451.0","609.0","842.0","-"
"Other","150.0","52.0","98.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","113.0","54.0","59.0","-"
"Service occupations","D","D","10.0","-"
"Sales and office occupations","36.0","11.0","25.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","26.0","26.0","-","-"
"Production, transportation, and material moving occupations","41.0","23.0","18.0","-"
"Military","404.0","332.0","72.0","-"
"No occupation/not working outside home","213.0","91.0","122.0","-"
"Homemakers","29.0","-","29.0","-"
"Students or children","166.0","83.0","83.0","-"
"Retirees","11.0","D","D","-"
"Unemployed","7.0","D","D","-"
"Unknown","1306.0","488.0","818.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","31.0","14.0","17.0","-"
"Canada","32.0","9.0","23.0","-"
"China","59.0","25.0","34.0","-"
"Colombia","41.0","20.0","21.0","-"
"Dominican Republic","37.0","24.0","13.0","-"
"Germany","39.0","7.0","32.0","-"
"Ghana","42.0","30.0","12.0","-"
"Guyana","29.0","17.0","12.0","-"
"Haiti","28.0","19.0","9.0","-"
"India","93.0","45.0","48.0","-"
"Jamaica","100.0","57.0","43.0","-"
"Korea","71.0","26.0","45.0","-"
"Mexico","100.0","55.0","45.0","-"
"Nigeria","36.0","25.0","11.0","-"
"Panama","38.0","16.0","22.0","-"
"Peru","35.0","19.0","16.0","-"
"Philippines","487.0","195.0","292.0","-"
"Trinidad and Tobago","53.0","33.0","20.0","-"
"United Kingdom","58.0","28.0","30.0","-"
"Vietnam","103.0","37.0","66.0","-"
"Other","641.0","330.0","311.0","-"
"Unknown","3.0","1.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
