"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Yuma, AZ","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","602.0","310.0","292.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","103.0","51.0","52.0","-"
"25 to 34 years","185.0","94.0","91.0","-"
"35 to 44 years","144.0","64.0","80.0","-"
"45 to 54 years","67.0","38.0","29.0","-"
"55 to 64 years","68.0","43.0","25.0","-"
"65 years and over","35.0","20.0","15.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","126.0","66.0","60.0","-"
"Married","429.0","230.0","199.0","-"
"Other","47.0","14.0","33.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","14.0","D","D","-"
"Service occupations","22.0","11.0","11.0","-"
"Sales and office occupations","40.0","7.0","33.0","-"
"Farming, fishing, and forestry occupations","5.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","8.0","8.0","-","-"
"Production, transportation, and material moving occupations","54.0","44.0","10.0","-"
"Military","22.0","D","D","-"
"No occupation/not working outside home","69.0","25.0","44.0","-"
"Homemakers","7.0","-","7.0","-"
"Students or children","50.0","21.0","29.0","-"
"Retirees","4.0","D","D","-"
"Unemployed","8.0","D","D","-"
"Unknown","368.0","185.0","183.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Australia","D","-","D","-"
"Cambodia","D","-","D","-"
"Canada","3.0","D","D","-"
"Chile","D","-","D","-"
"China","D","-","D","-"
"Colombia","D","D","-","-"
"Costa Rica","D","-","D","-"
"Cuba","D","D","-","-"
"French Polynesia","D","-","D","-"
"Guatemala","D","D","D","-"
"Honduras","D","-","D","-"
"India","5.0","D","D","-"
"Indonesia","D","-","D","-"
"Japan","D","D","-","-"
"Korea","D","-","D","-"
"Laos","D","-","D","-"
"Mexico","552.0","288.0","264.0","-"
"Philippines","11.0","4.0","7.0","-"
"United Kingdom","4.0","D","D","-"
"Vietnam","D","D","D","-"
"Other","7.0","5.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
