"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Mobile, AL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","288.0","132.0","156.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","43.0","18.0","25.0","-"
"25 to 34 years","84.0","30.0","54.0","-"
"35 to 44 years","82.0","41.0","41.0","-"
"45 to 54 years","46.0","25.0","21.0","-"
"55 to 64 years","22.0","12.0","10.0","-"
"65 years and over","11.0","6.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","77.0","42.0","35.0","-"
"Married","189.0","77.0","112.0","-"
"Other","22.0","13.0","9.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","24.0","12.0","12.0","-"
"Service occupations","11.0","D","D","-"
"Sales and office occupations","8.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","5.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","46.0","14.0","32.0","-"
"Homemakers","D","-","D","-"
"Students or children","34.0","10.0","24.0","-"
"Retirees","D","4.0","D","-"
"Unemployed","D","-","D","-"
"Unknown","188.0","90.0","98.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","4.0","D","D","-"
"Bangladesh","6.0","3.0","3.0","-"
"Bosnia and Herzegovina","21.0","12.0","9.0","-"
"Brazil","4.0","4.0","-","-"
"Cambodia","8.0","4.0","4.0","-"
"China","13.0","5.0","8.0","-"
"Colombia","6.0","D","D","-"
"Croatia","9.0","5.0","4.0","-"
"Cuba","6.0","3.0","3.0","-"
"Germany","6.0","D","D","-"
"India","13.0","5.0","8.0","-"
"Iran","8.0","4.0","4.0","-"
"Jordan","5.0","D","D","-"
"Laos","12.0","4.0","8.0","-"
"Lebanon","7.0","4.0","3.0","-"
"Peru","6.0","D","D","-"
"Philippines","6.0","D","D","-"
"Thailand","6.0","D","D","-"
"United Kingdom","5.0","D","D","-"
"Vietnam","67.0","32.0","35.0","-"
"Other","69.0","30.0","39.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
