"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Oxnard-Thousand Oaks-Ventura, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2743.0","1265.0","1478.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","288.0","99.0","189.0","-"
"25 to 34 years","636.0","244.0","392.0","-"
"35 to 44 years","844.0","417.0","427.0","-"
"45 to 54 years","436.0","193.0","243.0","-"
"55 to 64 years","329.0","190.0","139.0","-"
"65 years and over","210.0","122.0","88.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","506.0","236.0","270.0","-"
"Married","1987.0","943.0","1044.0","-"
"Other","250.0","86.0","164.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","250.0","123.0","127.0","-"
"Service occupations","92.0","44.0","48.0","-"
"Sales and office occupations","113.0","24.0","89.0","-"
"Farming, fishing, and forestry occupations","4.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","31.0","31.0","-","-"
"Production, transportation, and material moving occupations","151.0","D","D","-"
"Military","28.0","D","D","-"
"No occupation/not working outside home","299.0","88.0","211.0","-"
"Homemakers","70.0","-","70.0","-"
"Students or children","141.0","39.0","102.0","-"
"Retirees","49.0","35.0","14.0","-"
"Unemployed","39.0","14.0","25.0","-"
"Unknown","1775.0","820.0","955.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","14.0","D","D","-"
"Canada","50.0","20.0","30.0","-"
"China","84.0","34.0","50.0","-"
"Colombia","15.0","6.0","9.0","-"
"El Salvador","38.0","16.0","22.0","-"
"Germany","18.0","7.0","11.0","-"
"Guatemala","44.0","19.0","25.0","-"
"India","136.0","68.0","68.0","-"
"Iran","77.0","33.0","44.0","-"
"Korea","51.0","24.0","27.0","-"
"Mexico","1437.0","708.0","729.0","-"
"Nicaragua","17.0","8.0","9.0","-"
"Pakistan","20.0","7.0","13.0","-"
"Peru","34.0","11.0","23.0","-"
"Philippines","237.0","94.0","143.0","-"
"Russia","14.0","D","D","-"
"Syria","16.0","6.0","10.0","-"
"Taiwan","24.0","13.0","11.0","-"
"United Kingdom","45.0","28.0","17.0","-"
"Vietnam","59.0","20.0","39.0","-"
"Other","313.0","139.0","174.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
