"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Lakeland, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","748.0","350.0","398.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","77.0","33.0","44.0","-"
"25 to 34 years","192.0","78.0","114.0","-"
"35 to 44 years","238.0","116.0","122.0","-"
"45 to 54 years","131.0","61.0","70.0","-"
"55 to 64 years","70.0","43.0","27.0","-"
"65 years and over","40.0","19.0","21.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","110.0","53.0","57.0","-"
"Married","549.0","257.0","292.0","-"
"Other","89.0","40.0","49.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","85.0","45.0","40.0","-"
"Service occupations","27.0","D","D","-"
"Sales and office occupations","33.0","10.0","23.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","11.0","D","D","-"
"Production, transportation, and material moving occupations","35.0","D","D","-"
"Military","3.0","D","D","-"
"No occupation/not working outside home","58.0","20.0","38.0","-"
"Homemakers","9.0","-","9.0","-"
"Students or children","36.0","12.0","24.0","-"
"Retirees","9.0","D","D","-"
"Unemployed","4.0","D","D","-"
"Unknown","496.0","228.0","268.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","13.0","4.0","9.0","-"
"Colombia","39.0","12.0","27.0","-"
"Cuba","31.0","15.0","16.0","-"
"Dominican Republic","22.0","13.0","9.0","-"
"Ecuador","14.0","6.0","8.0","-"
"Egypt","9.0","6.0","3.0","-"
"Guyana","20.0","10.0","10.0","-"
"Haiti","77.0","41.0","36.0","-"
"India","49.0","25.0","24.0","-"
"Jamaica","72.0","34.0","38.0","-"
"Laos","10.0","5.0","5.0","-"
"Mexico","107.0","57.0","50.0","-"
"Morocco","21.0","12.0","9.0","-"
"Nicaragua","16.0","8.0","8.0","-"
"Peru","8.0","3.0","5.0","-"
"Philippines","42.0","15.0","27.0","-"
"Trinidad and Tobago","16.0","7.0","9.0","-"
"United Kingdom","13.0","4.0","9.0","-"
"Venezuela","17.0","4.0","13.0","-"
"Vietnam","11.0","5.0","6.0","-"
"Other","141.0","64.0","77.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
