"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Burlington, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","157.0","77.0","80.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","30.0","15.0","15.0","-"
"25 to 34 years","57.0","19.0","38.0","-"
"35 to 44 years","39.0","28.0","11.0","-"
"45 to 54 years","15.0","D","D","-"
"55 to 64 years","13.0","D","D","-"
"65 years and over","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","38.0","21.0","17.0","-"
"Married","106.0","52.0","54.0","-"
"Other","13.0","4.0","9.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","26.0","14.0","12.0","-"
"Service occupations","12.0","4.0","8.0","-"
"Sales and office occupations","9.0","4.0","5.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","4.0","4.0","-","-"
"Production, transportation, and material moving occupations","26.0","17.0","9.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","32.0","11.0","21.0","-"
"Homemakers","7.0","-","7.0","-"
"Students or children","18.0","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","D","D","D","-"
"Unknown","48.0","23.0","25.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Burma","D","D","D","-"
"Canada","3.0","-","3.0","-"
"China","6.0","3.0","3.0","-"
"Costa Rica","D","D","D","-"
"Ecuador","6.0","3.0","3.0","-"
"El Salvador","11.0","4.0","7.0","-"
"France","D","-","D","-"
"Germany","4.0","D","D","-"
"Honduras","D","-","D","-"
"India","8.0","5.0","3.0","-"
"Kenya","D","-","D","-"
"Korea","4.0","D","D","-"
"Laos","5.0","D","D","-"
"Mexico","36.0","21.0","15.0","-"
"Pakistan","3.0","D","D","-"
"Philippines","5.0","D","D","-"
"Russia","4.0","D","D","-"
"Serbia and Montenegro","11.0","7.0","4.0","-"
"United Kingdom","3.0","-","3.0","-"
"Vietnam","12.0","3.0","9.0","-"
"Other","26.0","14.0","12.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
