"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Charlotte-Gastonia-Concord-Rock Hill, NC-SC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","3277.0","1569.0","1708.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","380.0","191.0","189.0","-"
"25 to 34 years","946.0","421.0","525.0","-"
"35 to 44 years","1016.0","496.0","520.0","-"
"45 to 54 years","506.0","238.0","268.0","-"
"55 to 64 years","267.0","150.0","117.0","-"
"65 years and over","162.0","73.0","89.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","682.0","397.0","285.0","-"
"Married","2308.0","1069.0","1239.0","-"
"Other","287.0","103.0","184.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","591.0","330.0","261.0","-"
"Service occupations","231.0","83.0","148.0","-"
"Sales and office occupations","271.0","108.0","163.0","-"
"Farming, fishing, and forestry occupations","3.0","3.0","-","-"
"Construction, extraction, maintenance and repair occupations","61.0","D","D","-"
"Production, transportation, and material moving occupations","280.0","181.0","99.0","-"
"Military","57.0","D","D","-"
"No occupation/not working outside home","587.0","169.0","418.0","-"
"Homemakers","181.0","D","D","-"
"Students or children","246.0","112.0","134.0","-"
"Retirees","57.0","D","D","-"
"Unemployed","103.0","28.0","75.0","-"
"Unknown","1196.0","587.0","609.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","90.0","54.0","36.0","-"
"Canada","66.0","32.0","34.0","-"
"China","95.0","37.0","58.0","-"
"Colombia","98.0","51.0","47.0","-"
"Ecuador","64.0","34.0","30.0","-"
"El Salvador","61.0","24.0","37.0","-"
"Ghana","49.0","31.0","18.0","-"
"India","383.0","197.0","186.0","-"
"Iran","51.0","20.0","31.0","-"
"Korea","62.0","26.0","36.0","-"
"Laos","58.0","31.0","27.0","-"
"Liberia","72.0","29.0","43.0","-"
"Mexico","166.0","98.0","68.0","-"
"Nicaragua","56.0","29.0","27.0","-"
"Peru","57.0","28.0","29.0","-"
"Philippines","65.0","23.0","42.0","-"
"Russia","55.0","17.0","38.0","-"
"Ukraine","59.0","22.0","37.0","-"
"United Kingdom","92.0","43.0","49.0","-"
"Vietnam","258.0","132.0","126.0","-"
"Other","1313.0","607.0","706.0","-"
"Unknown","7.0","4.0","3.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
