"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Hilton Head Island-Beaufort, SC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","182.0","99.0","83.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","27.0","20.0","7.0","-"
"25 to 34 years","38.0","19.0","19.0","-"
"35 to 44 years","37.0","18.0","19.0","-"
"45 to 54 years","30.0","14.0","16.0","-"
"55 to 64 years","28.0","13.0","15.0","-"
"65 years and over","22.0","15.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","38.0","26.0","12.0","-"
"Married","132.0","67.0","65.0","-"
"Other","12.0","6.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","24.0","10.0","14.0","-"
"Service occupations","12.0","4.0","8.0","-"
"Sales and office occupations","8.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","17.0","D","D","-"
"No occupation/not working outside home","22.0","10.0","12.0","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","12.0","7.0","5.0","-"
"Unemployed","D","D","D","-"
"Unknown","93.0","54.0","39.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","4.0","D","D","-"
"Canada","18.0","10.0","8.0","-"
"China","5.0","D","D","-"
"Colombia","6.0","3.0","3.0","-"
"Costa Rica","4.0","D","D","-"
"Cuba","4.0","D","D","-"
"Dominican Republic","3.0","D","D","-"
"France","5.0","D","D","-"
"Germany","7.0","D","D","-"
"India","8.0","4.0","4.0","-"
"Jamaica","3.0","D","D","-"
"Lithuania","3.0","D","D","-"
"Mexico","17.0","10.0","7.0","-"
"Nicaragua","4.0","D","D","-"
"Peru","5.0","D","D","-"
"Philippines","9.0","4.0","5.0","-"
"Serbia and Montenegro","4.0","D","D","-"
"South Africa","10.0","6.0","4.0","-"
"United Kingdom","9.0","D","D","-"
"Vietnam","4.0","D","D","-"
"Other","50.0","22.0","28.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
