"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: New York-Northern New Jersey-Long Island, NY-NJ-PA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","132326.0","59083.0","73243.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","15406.0","6691.0","8715.0","-"
"25 to 34 years","35017.0","14642.0","20375.0","-"
"35 to 44 years","35462.0","16684.0","18778.0","-"
"45 to 54 years","22341.0","10048.0","12293.0","-"
"55 to 64 years","14550.0","6853.0","7697.0","-"
"65 years and over","9550.0","4165.0","5385.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","35158.0","16641.0","18517.0","-"
"Married","79986.0","36544.0","43442.0","-"
"Other","17182.0","5898.0","11284.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","9262.0","4566.0","4696.0","-"
"Service occupations","3242.0","1285.0","1957.0","-"
"Sales and office occupations","3540.0","1386.0","2154.0","-"
"Farming, fishing, and forestry occupations","5.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","1076.0","D","D","-"
"Production, transportation, and material moving occupations","4012.0","2823.0","1189.0","-"
"Military","338.0","250.0","88.0","-"
"No occupation/not working outside home","16503.0","5880.0","10623.0","-"
"Homemakers","2077.0","25.0","2052.0","-"
"Students or children","11054.0","4380.0","6674.0","-"
"Retirees","1520.0","781.0","739.0","-"
"Unemployed","1852.0","694.0","1158.0","-"
"Unknown","94348.0","41827.0","52521.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","3431.0","1755.0","1676.0","-"
"China","10008.0","4201.0","5807.0","-"
"Colombia","4031.0","1622.0","2409.0","-"
"Dominican Republic","13199.0","5607.0","7592.0","-"
"Ecuador","4710.0","2268.0","2442.0","-"
"El Salvador","1907.0","972.0","935.0","-"
"Guyana","5100.0","2072.0","3028.0","-"
"Haiti","4515.0","1978.0","2537.0","-"
"India","8797.0","4337.0","4460.0","-"
"Jamaica","7354.0","2744.0","4610.0","-"
"Korea","3364.0","1443.0","1921.0","-"
"Nigeria","1708.0","806.0","902.0","-"
"Pakistan","2867.0","1442.0","1425.0","-"
"Peru","2739.0","1249.0","1490.0","-"
"Philippines","4209.0","1652.0","2557.0","-"
"Poland","3386.0","1498.0","1888.0","-"
"Russia","2779.0","1056.0","1723.0","-"
"Serbia and Montenegro","1743.0","869.0","874.0","-"
"Trinidad and Tobago","3282.0","1252.0","2030.0","-"
"Ukraine","3447.0","1493.0","1954.0","-"
"Other","39711.0","18749.0","20962.0","-"
"Unknown","39.0","18.0","21.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
