"Persons Naturalized During Fiscal Year 2006","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Norwich-New London, CT","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","395.0","174.0","221.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","66.0","26.0","40.0","-"
"25 to 34 years","104.0","42.0","62.0","-"
"35 to 44 years","113.0","60.0","53.0","-"
"45 to 54 years","70.0","29.0","41.0","-"
"55 to 64 years","28.0","11.0","17.0","-"
"65 years and over","14.0","6.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","115.0","61.0","54.0","-"
"Married","244.0","102.0","142.0","-"
"Other","36.0","11.0","25.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","18.0","6.0","12.0","-"
"Service occupations","4.0","D","D","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","D","-"
"Military","10.0","6.0","4.0","-"
"No occupation/not working outside home","42.0","16.0","26.0","-"
"Homemakers","D","-","D","-"
"Students or children","36.0","16.0","20.0","-"
"Retirees","3.0","-","3.0","-"
"Unemployed","D","-","D","-"
"Unknown","316.0","142.0","174.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Albania","12.0","7.0","5.0","-"
"China","67.0","25.0","42.0","-"
"Colombia","8.0","D","D","-"
"Dominican Republic","24.0","10.0","14.0","-"
"Ecuador","4.0","D","D","-"
"Egypt","4.0","D","D","-"
"Haiti","33.0","15.0","18.0","-"
"Hong Kong","6.0","D","D","-"
"India","57.0","30.0","27.0","-"
"Jamaica","8.0","D","D","-"
"Laos","4.0","D","D","-"
"Mexico","4.0","D","D","-"
"Nigeria","7.0","7.0","-","-"
"Peru","19.0","9.0","10.0","-"
"Philippines","21.0","4.0","17.0","-"
"Poland","9.0","D","D","-"
"Russia","7.0","D","D","-"
"Taiwan","6.0","D","D","-"
"Thailand","6.0","D","D","-"
"United Kingdom","8.0","5.0","3.0","-"
"Other","79.0","36.0","43.0","-"
"Unknown","2.0","-","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
