"Persons Naturalized During Fiscal Year 2008","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Missouri","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","5849.0","2665.0","3184.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","575.0","242.0","333.0","-"
"25-34 years","1460.0","608.0","852.0","-"
"35-44 years","1915.0","915.0","1000.0","-"
"45-54 years","1050.0","501.0","549.0","-"
"55-64 years","519.0","247.0","272.0","-"
"65 years and over","330.0","152.0","178.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1125.0","623.0","502.0","-"
"Married","4167.0","1853.0","2314.0","-"
"Other","557.0","189.0","368.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","899.0","491.0","408.0","-"
"Service occupations","558.0","181.0","377.0","-"
"Sales and office occupations","350.0","114.0","236.0","-"
"Farming, fishing, and forestry occupations","13.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","91.0","91.0","-","-"
"Production, transportation, and material moving occupations","542.0","384.0","158.0","-"
"Military","32.0","D","D","-"
"No occupation/not working outside home","646.0","230.0","416.0","-"
"Homemakers","125.0","-","125.0","-"
"Students or children","406.0","172.0","234.0","-"
"Retirees","55.0","33.0","22.0","-"
"Unemployed","60.0","25.0","35.0","-"
"Unknown","2718.0","1139.0","1579.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","76.0","33.0","43.0","-"
"Bosnia and Herzegovina","682.0","301.0","381.0","-"
"Bulgaria","71.0","30.0","41.0","-"
"Canada","92.0","44.0","48.0","-"
"China","295.0","129.0","166.0","-"
"India","523.0","263.0","260.0","-"
"Iran","93.0","53.0","40.0","-"
"Iraq","127.0","82.0","45.0","-"
"Korea","74.0","31.0","43.0","-"
"Mexico","606.0","300.0","306.0","-"
"Nigeria","117.0","63.0","54.0","-"
"Pakistan","119.0","61.0","58.0","-"
"Philippines","255.0","80.0","175.0","-"
"Russia","71.0","24.0","47.0","-"
"Somalia","121.0","56.0","65.0","-"
"Sudan","69.0","42.0","27.0","-"
"Taiwan","71.0","21.0","50.0","-"
"Ukraine","98.0","37.0","61.0","-"
"United Kingdom","83.0","43.0","40.0","-"
"Vietnam","440.0","178.0","262.0","-"
"Other","1758.0","789.0","969.0","-"
"Unknown","8.0","5.0","3.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
