"Persons Naturalized During Fiscal Year 2008","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Rhode Island","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","3721.0","1557.0","2164.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","370.0","135.0","235.0","-"
"25-34 years","926.0","366.0","560.0","-"
"35-44 years","963.0","434.0","529.0","-"
"45-54 years","744.0","316.0","428.0","-"
"55-64 years","466.0","210.0","256.0","-"
"65 years and over","252.0","96.0","156.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1013.0","416.0","597.0","-"
"Married","2173.0","964.0","1209.0","-"
"Other","535.0","177.0","358.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","220.0","112.0","108.0","-"
"Service occupations","167.0","46.0","121.0","-"
"Sales and office occupations","128.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","43.0","D","D","-"
"Production, transportation, and material moving occupations","442.0","225.0","217.0","-"
"Military","D","D","D","-"
"No occupation/not working outside home","429.0","120.0","309.0","-"
"Homemakers","47.0","-","47.0","-"
"Students or children","164.0","45.0","119.0","-"
"Retirees","82.0","35.0","47.0","-"
"Unemployed","136.0","40.0","96.0","-"
"Unknown","2281.0","975.0","1306.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bolivia","38.0","12.0","26.0","-"
"Brazil","44.0","17.0","27.0","-"
"Cambodia","154.0","61.0","93.0","-"
"Cape Verde","302.0","105.0","197.0","-"
"China","59.0","29.0","30.0","-"
"Colombia","239.0","87.0","152.0","-"
"Dominican Republic","863.0","319.0","544.0","-"
"El Salvador","42.0","15.0","27.0","-"
"Guatemala","271.0","140.0","131.0","-"
"Haiti","56.0","16.0","40.0","-"
"India","47.0","25.0","22.0","-"
"Jamaica","37.0","15.0","22.0","-"
"Laos","66.0","33.0","33.0","-"
"Liberia","116.0","49.0","67.0","-"
"Mexico","43.0","23.0","20.0","-"
"Nigeria","57.0","25.0","32.0","-"
"Philippines","50.0","15.0","35.0","-"
"Poland","60.0","20.0","40.0","-"
"Portugal","407.0","181.0","226.0","-"
"Thailand","43.0","12.0","31.0","-"
"Other","726.0","357.0","369.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
