"Persons Naturalized During Fiscal Year 2008","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Alabama","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1982.0","869.0","1113.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","185.0","89.0","96.0","-"
"25-34 years","492.0","196.0","296.0","-"
"35-44 years","641.0","276.0","365.0","-"
"45-54 years","350.0","155.0","195.0","-"
"55-64 years","204.0","97.0","107.0","-"
"65 years and over","110.0","56.0","54.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","358.0","193.0","165.0","-"
"Married","1435.0","607.0","828.0","-"
"Other","189.0","69.0","120.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","151.0","83.0","68.0","-"
"Service occupations","9.0","D","D","-"
"Sales and office occupations","22.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","16.0","13.0","3.0","-"
"Production, transportation, and material moving occupations","41.0","28.0","13.0","-"
"Military","17.0","13.0","4.0","-"
"No occupation/not working outside home","186.0","70.0","116.0","-"
"Homemakers","27.0","-","27.0","-"
"Students or children","133.0","56.0","77.0","-"
"Retirees","12.0","9.0","3.0","-"
"Unemployed","14.0","5.0","9.0","-"
"Unknown","1540.0","652.0","888.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Cambodia","26.0","10.0","16.0","-"
"Canada","57.0","30.0","27.0","-"
"China","96.0","42.0","54.0","-"
"Colombia","32.0","8.0","24.0","-"
"El Salvador","26.0","14.0","12.0","-"
"Germany","42.0","8.0","34.0","-"
"India","227.0","107.0","120.0","-"
"Iran","30.0","15.0","15.0","-"
"Korea","54.0","16.0","38.0","-"
"Mexico","276.0","147.0","129.0","-"
"Nigeria","23.0","11.0","12.0","-"
"Pakistan","30.0","21.0","9.0","-"
"Panama","24.0","5.0","19.0","-"
"Peru","25.0","11.0","14.0","-"
"Philippines","88.0","14.0","74.0","-"
"Russia","34.0","10.0","24.0","-"
"Thailand","28.0","12.0","16.0","-"
"Trinidad and Tobago","21.0","6.0","15.0","-"
"United Kingdom","51.0","22.0","29.0","-"
"Vietnam","198.0","92.0","106.0","-"
"Other","590.0","267.0","323.0","-"
"Unknown","4.0","1.0","3.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
