"Persons Naturalized During Fiscal Year 2008","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Alaska","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1145.0","488.0","657.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","124.0","67.0","57.0","-"
"25-34 years","341.0","145.0","196.0","-"
"35-44 years","277.0","106.0","171.0","-"
"45-54 years","220.0","90.0","130.0","-"
"55-64 years","106.0","45.0","61.0","-"
"65 years and over","77.0","35.0","42.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","241.0","144.0","97.0","-"
"Married","788.0","310.0","478.0","-"
"Other","116.0","34.0","82.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","102.0","28.0","74.0","-"
"Service occupations","128.0","51.0","77.0","-"
"Sales and office occupations","95.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","18.0","D","-"
"Production, transportation, and material moving occupations","59.0","D","D","-"
"Military","68.0","54.0","14.0","-"
"No occupation/not working outside home","64.0","22.0","42.0","-"
"Homemakers","8.0","-","8.0","-"
"Students or children","46.0","18.0","28.0","-"
"Retirees","6.0","D","D","-"
"Unemployed","4.0","D","D","-"
"Unknown","608.0","249.0","359.0","-"
"","","","",""
"Leading countries of birth","","","",""
"American Samoa","8.0","3.0","5.0","-"
"Bolivia","7.0","3.0","4.0","-"
"Canada","35.0","11.0","24.0","-"
"China","11.0","3.0","8.0","-"
"Colombia","22.0","7.0","15.0","-"
"Dominican Republic","36.0","12.0","24.0","-"
"El Salvador","22.0","12.0","10.0","-"
"Germany","16.0","5.0","11.0","-"
"India","12.0","6.0","6.0","-"
"Korea","57.0","24.0","33.0","-"
"Laos","24.0","15.0","9.0","-"
"Macedonia","11.0","6.0","5.0","-"
"Mexico","100.0","52.0","48.0","-"
"Peru","8.0","4.0","4.0","-"
"Philippines","400.0","177.0","223.0","-"
"Russia","50.0","12.0","38.0","-"
"Soviet Union, (former)","13.0","6.0","7.0","-"
"Thailand","34.0","11.0","23.0","-"
"Ukraine","17.0","3.0","14.0","-"
"United Kingdom","17.0","5.0","12.0","-"
"Other","244.0","110.0","134.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
