"Persons Naturalized During Fiscal Year 2008","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Virginia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","29949.0","13565.0","16382.0","2.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","2575.0","1300.0","1275.0","-"
"25-34 years","7650.0","3045.0","4605.0","-"
"35-44 years","9948.0","4710.0","5238.0","-"
"45-54 years","5387.0","2555.0","2831.0","1.0"
"55-64 years","2720.0","1230.0","1490.0","-"
"65 years and over","1669.0","725.0","943.0","1.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","6031.0","3223.0","2808.0","-"
"Married","21071.0","9446.0","11625.0","-"
"Other","2845.0","896.0","1949.0","-"
"Unknown","2.0","-","-","2.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1909.0","1064.0","845.0","-"
"Service occupations","74.0","28.0","46.0","-"
"Sales and office occupations","145.0","74.0","71.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","80.0","80.0","-","-"
"Production, transportation, and material moving occupations","159.0","116.0","43.0","-"
"Military","527.0","406.0","121.0","-"
"No occupation/not working outside home","1795.0","748.0","1047.0","-"
"Homemakers","144.0","3.0","141.0","-"
"Students or children","1408.0","631.0","777.0","-"
"Retirees","147.0","82.0","65.0","-"
"Unemployed","96.0","32.0","64.0","-"
"Unknown","25260.0","11049.0","14209.0","2.0"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","409.0","164.0","245.0","-"
"Bangladesh","350.0","172.0","178.0","-"
"Bolivia","1040.0","473.0","567.0","-"
"China","1054.0","469.0","585.0","-"
"Colombia","380.0","125.0","255.0","-"
"El Salvador","2344.0","1101.0","1243.0","-"
"Ethiopia","908.0","405.0","503.0","-"
"Ghana","548.0","274.0","274.0","-"
"Guatemala","486.0","255.0","231.0","-"
"India","3488.0","1771.0","1717.0","-"
"Iran","644.0","336.0","308.0","-"
"Korea","1715.0","694.0","1021.0","-"
"Mexico","806.0","389.0","416.0","1.0"
"Morocco","446.0","265.0","181.0","-"
"Nicaragua","331.0","128.0","203.0","-"
"Pakistan","1166.0","660.0","506.0","-"
"Peru","985.0","389.0","596.0","-"
"Philippines","1761.0","605.0","1156.0","-"
"United Kingdom","472.0","211.0","261.0","-"
"Vietnam","1381.0","555.0","826.0","-"
"Other","9219.0","4115.0","5103.0","1.0"
"Unknown","16.0","9.0","7.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
