"Persons Naturalized During Fiscal Year 2008","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Kansas","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","4072.0","1837.0","2235.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","371.0","173.0","198.0","-"
"25-34 years","1159.0","509.0","650.0","-"
"35-44 years","1293.0","599.0","694.0","-"
"45-54 years","633.0","266.0","367.0","-"
"55-64 years","413.0","188.0","225.0","-"
"65 years and over","203.0","102.0","101.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","696.0","386.0","310.0","-"
"Married","2972.0","1312.0","1660.0","-"
"Other","404.0","139.0","265.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","609.0","314.0","295.0","-"
"Service occupations","311.0","70.0","241.0","-"
"Sales and office occupations","221.0","46.0","175.0","-"
"Farming, fishing, and forestry occupations","17.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","77.0","D","D","-"
"Production, transportation, and material moving occupations","674.0","428.0","246.0","-"
"Military","76.0","59.0","17.0","-"
"No occupation/not working outside home","550.0","155.0","395.0","-"
"Homemakers","211.0","D","D","-"
"Students or children","233.0","97.0","136.0","-"
"Retirees","70.0","38.0","32.0","-"
"Unemployed","36.0","D","D","-"
"Unknown","1537.0","681.0","856.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","55.0","22.0","33.0","-"
"China","146.0","59.0","87.0","-"
"Colombia","55.0","19.0","36.0","-"
"El Salvador","95.0","44.0","51.0","-"
"Ethiopia","54.0","30.0","24.0","-"
"Guatemala","40.0","20.0","20.0","-"
"India","372.0","168.0","204.0","-"
"Iran","51.0","29.0","22.0","-"
"Kenya","64.0","30.0","34.0","-"
"Korea","75.0","24.0","51.0","-"
"Laos","92.0","41.0","51.0","-"
"Mexico","1396.0","693.0","703.0","-"
"Pakistan","74.0","52.0","22.0","-"
"Peru","39.0","13.0","26.0","-"
"Philippines","120.0","37.0","83.0","-"
"Russia","38.0","7.0","31.0","-"
"Taiwan","36.0","8.0","28.0","-"
"Thailand","47.0","13.0","34.0","-"
"United Kingdom","40.0","21.0","19.0","-"
"Vietnam","310.0","110.0","200.0","-"
"Other","868.0","394.0","474.0","-"
"Unknown","5.0","3.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
