"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Durham, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","438.0","209.0","229.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","35.0","17.0","18.0","-"
"25-34 years","112.0","49.0","63.0","-"
"35-44 years","137.0","77.0","60.0","-"
"45-54 years","91.0","43.0","48.0","-"
"55-64 years","42.0","13.0","29.0","-"
"65 years and over","21.0","10.0","11.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","79.0","37.0","42.0","-"
"Married","329.0","161.0","168.0","-"
"Other","30.0","11.0","19.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","29.0","15.0","14.0","-"
"Professional and technical","110.0","50.0","60.0","-"
"Sales","12.0","5.0","7.0","-"
"Administrative support","D","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","25.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","30.0","12.0","18.0","-"
"Military","-","-","-","-"
"No occupation","82.0","26.0","56.0","-"
"Unknown","136.0","73.0","63.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","8.0","D","D","-"
"Canada","12.0","5.0","7.0","-"
"China","38.0","15.0","23.0","-"
"Colombia","6.0","D","D","-"
"El Salvador","7.0","D","D","-"
"Ethiopia","7.0","4.0","3.0","-"
"Germany","7.0","D","D","-"
"India","48.0","22.0","26.0","-"
"Iran","7.0","D","D","-"
"Israel","8.0","4.0","4.0","-"
"Korea","12.0","6.0","6.0","-"
"Lebanon","8.0","4.0","4.0","-"
"Liberia","7.0","3.0","4.0","-"
"Mexico","20.0","13.0","7.0","-"
"Nigeria","21.0","8.0","13.0","-"
"Pakistan","11.0","6.0","5.0","-"
"Philippines","24.0","13.0","11.0","-"
"Russia","7.0","4.0","3.0","-"
"Taiwan","10.0","3.0","7.0","-"
"United Kingdom","18.0","9.0","9.0","-"
"Other","151.0","74.0","77.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
