"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Garden City, KS","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","64.0","33.0","31.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","11.0","D","D","-"
"25-34 years","18.0","10.0","8.0","-"
"35-44 years","21.0","10.0","11.0","-"
"45-54 years","D","3.0","D","-"
"55-64 years","8.0","D","D","-"
"65 years and over","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","16.0","D","D","-"
"Married","42.0","23.0","19.0","-"
"Other","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","-","-"
"Professional and technical","4.0","D","D","-"
"Sales","3.0","-","3.0","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","12.0","6.0","6.0","-"
"Precision production, craft, repair","17.0","12.0","5.0","-"
"Service","4.0","D","D","-"
"Military","-","-","-","-"
"No occupation","13.0","4.0","9.0","-"
"Unknown","8.0","5.0","3.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Cameroon","D","-","D","-"
"El Salvador","D","-","D","-"
"Guatemala","D","-","D","-"
"India","D","-","D","-"
"Jordan","D","D","-","-"
"Mexico","36.0","17.0","19.0","-"
"Vietnam","D","D","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
