"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Tucson, AZ","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1258.0","539.0","719.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","133.0","64.0","69.0","-"
"25-34 years","330.0","137.0","193.0","-"
"35-44 years","361.0","140.0","221.0","-"
"45-54 years","199.0","88.0","111.0","-"
"55-64 years","122.0","54.0","68.0","-"
"65 years and over","113.0","56.0","57.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","249.0","128.0","121.0","-"
"Married","849.0","363.0","486.0","-"
"Other","160.0","48.0","112.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","18.0","D","D","-"
"Professional and technical","67.0","39.0","28.0","-"
"Sales","27.0","11.0","16.0","-"
"Administrative support","11.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","40.0","26.0","14.0","-"
"Precision production, craft, repair","19.0","19.0","-","-"
"Service","56.0","21.0","35.0","-"
"Military","30.0","24.0","6.0","-"
"No occupation","130.0","50.0","80.0","-"
"Unknown","860.0","343.0","517.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","31.0","12.0","19.0","-"
"Canada","37.0","21.0","16.0","-"
"China","43.0","15.0","28.0","-"
"Colombia","10.0","6.0","4.0","-"
"Croatia","8.0","4.0","4.0","-"
"El Salvador","11.0","6.0","5.0","-"
"Germany","16.0","6.0","10.0","-"
"Guatemala","9.0","3.0","6.0","-"
"India","24.0","12.0","12.0","-"
"Iran","27.0","12.0","15.0","-"
"Jamaica","8.0","5.0","3.0","-"
"Korea","13.0","4.0","9.0","-"
"Mexico","594.0","251.0","343.0","-"
"Nigeria","8.0","4.0","4.0","-"
"Philippines","37.0","8.0","29.0","-"
"Russia","20.0","10.0","10.0","-"
"Serbia and Montenegro","19.0","10.0","9.0","-"
"Ukraine","11.0","7.0","4.0","-"
"United Kingdom","23.0","14.0","9.0","-"
"Vietnam","52.0","23.0","29.0","-"
"Other","257.0","106.0","151.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
