"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Akron, OH","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","485.0","221.0","264.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","59.0","27.0","32.0","-"
"25-34 years","101.0","39.0","62.0","-"
"35-44 years","145.0","67.0","78.0","-"
"45-54 years","95.0","45.0","50.0","-"
"55-64 years","51.0","29.0","22.0","-"
"65 years and over","34.0","14.0","20.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","90.0","48.0","42.0","-"
"Married","356.0","157.0","199.0","-"
"Other","38.0","15.0","23.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","26.0","16.0","10.0","-"
"Professional and technical","46.0","28.0","18.0","-"
"Sales","18.0","8.0","10.0","-"
"Administrative support","D","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","41.0","26.0","15.0","-"
"Precision production, craft, repair","D","D","D","-"
"Service","12.0","4.0","8.0","-"
"Military","-","-","-","-"
"No occupation","74.0","20.0","54.0","-"
"Unknown","260.0","116.0","144.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","42.0","16.0","26.0","-"
"Canada","21.0","11.0","10.0","-"
"China","29.0","13.0","16.0","-"
"Croatia","26.0","15.0","11.0","-"
"Egypt","7.0","3.0","4.0","-"
"India","58.0","28.0","30.0","-"
"Iran","7.0","D","D","-"
"Italy","12.0","6.0","6.0","-"
"Korea","7.0","D","D","-"
"Kuwait","7.0","4.0","3.0","-"
"Laos","11.0","5.0","6.0","-"
"Lebanon","9.0","4.0","5.0","-"
"Mexico","8.0","5.0","3.0","-"
"Philippines","20.0","6.0","14.0","-"
"Poland","9.0","4.0","5.0","-"
"Romania","17.0","9.0","8.0","-"
"Russia","13.0","7.0","6.0","-"
"Serbia and Montenegro","17.0","10.0","7.0","-"
"United Kingdom","11.0","5.0","6.0","-"
"Vietnam","18.0","8.0","10.0","-"
"Other","132.0","58.0","74.0","-"
"Unknown","4.0","1.0","3.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
