"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Toledo, OH","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","382.0","161.0","221.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","42.0","20.0","22.0","-"
"25-34 years","116.0","43.0","73.0","-"
"35-44 years","114.0","45.0","69.0","-"
"45-54 years","58.0","28.0","30.0","-"
"55-64 years","28.0","14.0","14.0","-"
"65 years and over","24.0","11.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","69.0","37.0","32.0","-"
"Married","283.0","113.0","170.0","-"
"Other","29.0","10.0","19.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","28.0","22.0","6.0","-"
"Professional and technical","48.0","31.0","17.0","-"
"Sales","11.0","D","D","-"
"Administrative support","7.0","-","7.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","18.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","16.0","6.0","10.0","-"
"Military","D","D","D","-"
"No occupation","63.0","19.0","44.0","-"
"Unknown","188.0","61.0","127.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","8.0","4.0","4.0","-"
"Canada","23.0","13.0","10.0","-"
"China","23.0","7.0","16.0","-"
"Colombia","5.0","D","D","-"
"Egypt","6.0","D","D","-"
"India","37.0","17.0","20.0","-"
"Israel","5.0","D","D","-"
"Jamaica","7.0","3.0","4.0","-"
"Jordan","14.0","8.0","6.0","-"
"Korea","8.0","D","D","-"
"Lebanon","27.0","9.0","18.0","-"
"Mexico","23.0","12.0","11.0","-"
"Nigeria","6.0","3.0","3.0","-"
"Pakistan","11.0","5.0","6.0","-"
"Philippines","10.0","3.0","7.0","-"
"Russia","7.0","D","D","-"
"Turkey","6.0","D","D","-"
"Ukraine","12.0","5.0","7.0","-"
"United Kingdom","12.0","9.0","3.0","-"
"Vietnam","9.0","3.0","6.0","-"
"Other","119.0","44.0","75.0","-"
"Unknown","4.0","-","4.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
