"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Kennewick-Richland-Pasco, WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","306.0","123.0","183.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","46.0","16.0","30.0","-"
"25-34 years","85.0","30.0","55.0","-"
"35-44 years","79.0","34.0","45.0","-"
"45-54 years","52.0","25.0","27.0","-"
"55-64 years","21.0","7.0","14.0","-"
"65 years and over","23.0","11.0","12.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","61.0","30.0","31.0","-"
"Married","226.0","85.0","141.0","-"
"Other","19.0","8.0","11.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","11.0","5.0","6.0","-"
"Professional and technical","25.0","11.0","14.0","-"
"Sales","8.0","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","D","D","D","-"
"Operators, fabricators, laborers","21.0","D","D","-"
"Precision production, craft, repair","7.0","7.0","-","-"
"Service","14.0","D","D","-"
"Military","D","D","-","-"
"No occupation","39.0","13.0","26.0","-"
"Unknown","176.0","63.0","113.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Azerbaijan","3.0","D","D","-"
"Bosnia and Herzegovina","27.0","14.0","13.0","-"
"Brazil","4.0","-","4.0","-"
"Canada","12.0","6.0","6.0","-"
"China","7.0","D","D","-"
"El Salvador","7.0","D","D","-"
"Guatemala","D","D","D","-"
"India","7.0","D","D","-"
"Korea","5.0","D","D","-"
"Laos","6.0","D","D","-"
"Lebanon","D","D","D","-"
"Mexico","118.0","43.0","75.0","-"
"Moldova","8.0","5.0","3.0","-"
"Philippines","20.0","8.0","12.0","-"
"Russia","5.0","-","5.0","-"
"Serbia and Montenegro","7.0","3.0","4.0","-"
"Thailand","5.0","D","D","-"
"Ukraine","6.0","D","D","-"
"United Kingdom","11.0","4.0","7.0","-"
"Vietnam","15.0","6.0","9.0","-"
"Other","26.0","11.0","15.0","-"
"Unknown","3.0","-","3.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
