"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: San Jose-Sunnyvale-Santa Clara, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","15495.0","6536.0","8959.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1286.0","593.0","693.0","-"
"25-34 years","4000.0","1491.0","2509.0","-"
"35-44 years","4972.0","2194.0","2778.0","-"
"45-54 years","2465.0","1121.0","1344.0","-"
"55-64 years","1419.0","606.0","813.0","-"
"65 years and over","1353.0","531.0","822.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","3297.0","1706.0","1591.0","-"
"Married","10661.0","4392.0","6269.0","-"
"Other","1514.0","425.0","1089.0","-"
"Unknown","23.0","13.0","10.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","354.0","167.0","187.0","-"
"Professional and technical","1451.0","837.0","614.0","-"
"Sales","380.0","130.0","250.0","-"
"Administrative support","206.0","31.0","175.0","-"
"Farming, forestry, fisheries","16.0","10.0","6.0","-"
"Operators, fabricators, laborers","577.0","278.0","299.0","-"
"Precision production, craft, repair","118.0","111.0","7.0","-"
"Service","332.0","116.0","216.0","-"
"Military","25.0","17.0","8.0","-"
"No occupation","1789.0","634.0","1155.0","-"
"Unknown","10247.0","4205.0","6042.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","199.0","98.0","101.0","-"
"Cambodia","131.0","58.0","73.0","-"
"Canada","111.0","71.0","40.0","-"
"China","1217.0","412.0","805.0","-"
"El Salvador","126.0","58.0","68.0","-"
"Ethiopia","171.0","83.0","88.0","-"
"Hong Kong","246.0","119.0","127.0","-"
"India","1921.0","925.0","996.0","-"
"Iran","603.0","234.0","369.0","-"
"Japan","82.0","33.0","49.0","-"
"Korea","475.0","189.0","286.0","-"
"Mexico","1399.0","664.0","735.0","-"
"Pakistan","132.0","67.0","65.0","-"
"Peru","91.0","38.0","53.0","-"
"Philippines","1542.0","575.0","967.0","-"
"Russia","234.0","86.0","148.0","-"
"Taiwan","905.0","330.0","575.0","-"
"Ukraine","99.0","40.0","59.0","-"
"United Kingdom","189.0","104.0","85.0","-"
"Vietnam","3341.0","1302.0","2039.0","-"
"Other","2267.0","1046.0","1221.0","-"
"Unknown","14.0","4.0","10.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
