"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Tampa-St. Petersburg-Clearwater, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","4754.0","2052.0","2702.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","446.0","176.0","270.0","-"
"25-34 years","1363.0","549.0","814.0","-"
"35-44 years","1369.0","617.0","752.0","-"
"45-54 years","876.0","375.0","501.0","-"
"55-64 years","424.0","197.0","227.0","-"
"65 years and over","276.0","138.0","138.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","868.0","440.0","428.0","-"
"Married","3323.0","1410.0","1913.0","-"
"Other","563.0","202.0","361.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","168.0","88.0","80.0","-"
"Professional and technical","270.0","101.0","169.0","-"
"Sales","91.0","36.0","55.0","-"
"Administrative support","90.0","29.0","61.0","-"
"Farming, forestry, fisheries","D","-","D","-"
"Operators, fabricators, laborers","218.0","138.0","80.0","-"
"Precision production, craft, repair","52.0","D","D","-"
"Service","165.0","53.0","112.0","-"
"Military","D","D","D","-"
"No occupation","549.0","176.0","373.0","-"
"Unknown","3121.0","1363.0","1758.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","97.0","44.0","53.0","-"
"Bosnia and Herzegovina","202.0","97.0","105.0","-"
"Bulgaria","66.0","30.0","36.0","-"
"Canada","139.0","60.0","79.0","-"
"Colombia","274.0","88.0","186.0","-"
"Cuba","382.0","187.0","195.0","-"
"Dominican Republic","152.0","67.0","85.0","-"
"Ecuador","67.0","27.0","40.0","-"
"Germany","67.0","24.0","43.0","-"
"Haiti","110.0","53.0","57.0","-"
"India","188.0","92.0","96.0","-"
"Jamaica","154.0","64.0","90.0","-"
"Mexico","153.0","75.0","78.0","-"
"Peru","83.0","34.0","49.0","-"
"Philippines","169.0","55.0","114.0","-"
"Serbia and Montenegro","241.0","118.0","123.0","-"
"Trinidad and Tobago","89.0","43.0","46.0","-"
"United Kingdom","134.0","63.0","71.0","-"
"Venezuela","84.0","40.0","44.0","-"
"Vietnam","289.0","117.0","172.0","-"
"Other","1610.0","672.0","938.0","-"
"Unknown","4.0","2.0","2.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
