"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Saint Louis, MO-IL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1656.0","756.0","900.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","220.0","98.0","122.0","-"
"25-34 years","439.0","203.0","236.0","-"
"35-44 years","522.0","235.0","287.0","-"
"45-54 years","235.0","105.0","130.0","-"
"55-64 years","128.0","67.0","61.0","-"
"65 years and over","112.0","48.0","64.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","389.0","218.0","171.0","-"
"Married","1107.0","490.0","617.0","-"
"Other","160.0","48.0","112.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","97.0","66.0","31.0","-"
"Professional and technical","182.0","77.0","105.0","-"
"Sales","59.0","22.0","37.0","-"
"Administrative support","27.0","D","D","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","133.0","104.0","29.0","-"
"Precision production, craft, repair","52.0","31.0","21.0","-"
"Service","160.0","51.0","109.0","-"
"Military","D","18.0","D","-"
"No occupation","280.0","102.0","178.0","-"
"Unknown","639.0","281.0","358.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Afghanistan","19.0","3.0","16.0","-"
"Albania","35.0","19.0","16.0","-"
"Bosnia and Herzegovina","355.0","167.0","188.0","-"
"Bulgaria","21.0","11.0","10.0","-"
"Canada","29.0","14.0","15.0","-"
"China","85.0","35.0","50.0","-"
"Ethiopia","19.0","10.0","9.0","-"
"India","100.0","48.0","52.0","-"
"Iran","23.0","10.0","13.0","-"
"Iraq","39.0","19.0","20.0","-"
"Korea","48.0","18.0","30.0","-"
"Mexico","41.0","25.0","16.0","-"
"Nigeria","32.0","22.0","10.0","-"
"Pakistan","30.0","13.0","17.0","-"
"Philippines","66.0","13.0","53.0","-"
"Russia","30.0","11.0","19.0","-"
"Serbia and Montenegro","65.0","35.0","30.0","-"
"Ukraine","41.0","13.0","28.0","-"
"United Kingdom","32.0","14.0","18.0","-"
"Vietnam","136.0","64.0","72.0","-"
"Other","406.0","191.0","215.0","-"
"Unknown","4.0","1.0","3.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
