"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Springfield, MA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1050.0","478.0","572.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","110.0","54.0","56.0","-"
"25-34 years","230.0","94.0","136.0","-"
"35-44 years","242.0","121.0","121.0","-"
"45-54 years","200.0","88.0","112.0","-"
"55-64 years","138.0","58.0","80.0","-"
"65 years and over","130.0","63.0","67.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","218.0","118.0","100.0","-"
"Married","709.0","318.0","391.0","-"
"Other","121.0","41.0","80.0","-"
"Unknown","2.0","1.0","1.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","11.0","6.0","5.0","-"
"Professional and technical","35.0","9.0","26.0","-"
"Sales","5.0","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","D","-","D","-"
"Operators, fabricators, laborers","58.0","45.0","13.0","-"
"Precision production, craft, repair","D","D","-","-"
"Service","12.0","4.0","8.0","-"
"Military","D","-","D","-"
"No occupation","98.0","31.0","67.0","-"
"Unknown","823.0","377.0","446.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Azerbaijan","15.0","9.0","6.0","-"
"Bosnia and Herzegovina","15.0","8.0","7.0","-"
"Canada","17.0","10.0","7.0","-"
"China","22.0","9.0","13.0","-"
"Colombia","15.0","5.0","10.0","-"
"Dominican Republic","45.0","21.0","24.0","-"
"India","46.0","24.0","22.0","-"
"Jamaica","56.0","28.0","28.0","-"
"Kazakhstan","38.0","18.0","20.0","-"
"Lebanon","31.0","13.0","18.0","-"
"Moldova","25.0","10.0","15.0","-"
"Pakistan","23.0","8.0","15.0","-"
"Poland","92.0","41.0","51.0","-"
"Portugal","44.0","25.0","19.0","-"
"Russia","60.0","25.0","35.0","-"
"Serbia and Montenegro","24.0","13.0","11.0","-"
"Soviet Union (former)","24.0","12.0","12.0","-"
"Ukraine","83.0","30.0","53.0","-"
"United Kingdom","15.0","8.0","7.0","-"
"Vietnam","113.0","48.0","65.0","-"
"Other","247.0","113.0","134.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
