"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Portland-South Portland-Biddeford, ME","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","512.0","228.0","284.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","61.0","36.0","25.0","-"
"25-34 years","132.0","61.0","71.0","-"
"35-44 years","135.0","55.0","80.0","-"
"45-54 years","100.0","40.0","60.0","-"
"55-64 years","48.0","20.0","28.0","-"
"65 years and over","36.0","16.0","20.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","121.0","79.0","42.0","-"
"Married","317.0","121.0","196.0","-"
"Other","74.0","28.0","46.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","D","-"
"Professional and technical","29.0","4.0","25.0","-"
"Sales","8.0","3.0","5.0","-"
"Administrative support","12.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","35.0","24.0","11.0","-"
"Precision production, craft, repair","D","D","-","-"
"Service","24.0","7.0","17.0","-"
"Military","13.0","D","D","-"
"No occupation","73.0","31.0","42.0","-"
"Unknown","310.0","142.0","168.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","10.0","5.0","5.0","-"
"Bulgaria","8.0","D","D","-"
"Cambodia","67.0","29.0","38.0","-"
"Canada","37.0","15.0","22.0","-"
"China","19.0","7.0","12.0","-"
"Congo, Democratic Republic of the","9.0","D","D","-"
"Croatia","11.0","5.0","6.0","-"
"Ethiopia","7.0","D","D","-"
"Germany","7.0","D","D","-"
"India","11.0","D","D","-"
"Kazakhstan","9.0","4.0","5.0","-"
"Philippines","16.0","3.0","13.0","-"
"Russia","11.0","D","D","-"
"Serbia and Montenegro","13.0","9.0","4.0","-"
"Somalia","47.0","24.0","23.0","-"
"Sudan","17.0","8.0","9.0","-"
"Thailand","11.0","6.0","5.0","-"
"Ukraine","14.0","5.0","9.0","-"
"United Kingdom","13.0","4.0","9.0","-"
"Vietnam","36.0","19.0","17.0","-"
"Other","139.0","61.0","78.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
