"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Grand Rapids-Wyoming, MI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","960.0","466.0","494.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","134.0","61.0","73.0","-"
"25-34 years","323.0","145.0","178.0","-"
"35-44 years","236.0","120.0","116.0","-"
"45-54 years","147.0","80.0","67.0","-"
"55-64 years","65.0","31.0","34.0","-"
"65 years and over","55.0","29.0","26.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","241.0","131.0","110.0","-"
"Married","642.0","306.0","336.0","-"
"Other","76.0","28.0","48.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","42.0","25.0","17.0","-"
"Professional and technical","64.0","30.0","34.0","-"
"Sales","36.0","16.0","20.0","-"
"Administrative support","17.0","4.0","13.0","-"
"Farming, forestry, fisheries","D","D","D","-"
"Operators, fabricators, laborers","216.0","137.0","79.0","-"
"Precision production, craft, repair","24.0","D","D","-"
"Service","87.0","28.0","59.0","-"
"Military","D","D","D","-"
"No occupation","189.0","72.0","117.0","-"
"Unknown","280.0","129.0","151.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","9.0","4.0","5.0","-"
"Bosnia and Herzegovina","223.0","109.0","114.0","-"
"Canada","18.0","12.0","6.0","-"
"China","14.0","8.0","6.0","-"
"Cuba","14.0","10.0","4.0","-"
"Dominican Republic","47.0","22.0","25.0","-"
"Ethiopia","21.0","12.0","9.0","-"
"Germany","11.0","7.0","4.0","-"
"Haiti","11.0","4.0","7.0","-"
"India","30.0","18.0","12.0","-"
"Iran","10.0","6.0","4.0","-"
"Iraq","11.0","6.0","5.0","-"
"Korea","12.0","3.0","9.0","-"
"Mexico","84.0","39.0","45.0","-"
"Philippines","19.0","6.0","13.0","-"
"Poland","10.0","5.0","5.0","-"
"Romania","12.0","5.0","7.0","-"
"Serbia and Montenegro","59.0","29.0","30.0","-"
"Somalia","32.0","21.0","11.0","-"
"Vietnam","153.0","71.0","82.0","-"
"Other","154.0","66.0","88.0","-"
"Unknown","6.0","3.0","3.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
