"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: El Paso, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2056.0","993.0","1063.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","316.0","162.0","154.0","-"
"25-34 years","670.0","321.0","349.0","-"
"35-44 years","438.0","227.0","211.0","-"
"45-54 years","302.0","139.0","163.0","-"
"55-64 years","195.0","83.0","112.0","-"
"65 years and over","135.0","61.0","74.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","450.0","218.0","232.0","-"
"Married","1384.0","710.0","674.0","-"
"Other","222.0","65.0","157.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","65.0","37.0","28.0","-"
"Professional and technical","89.0","43.0","46.0","-"
"Sales","37.0","18.0","19.0","-"
"Administrative support","D","D","D","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","58.0","45.0","13.0","-"
"Precision production, craft, repair","22.0","D","D","-"
"Service","41.0","16.0","25.0","-"
"Military","164.0","134.0","30.0","-"
"No occupation","343.0","96.0","247.0","-"
"Unknown","1226.0","580.0","646.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"American Samoa","127.0","127.0","-","-"
"Argentina","4.0","D","D","-"
"Canada","5.0","D","D","-"
"China","5.0","D","D","-"
"Colombia","8.0","D","D","-"
"Ecuador","7.0","4.0","3.0","-"
"El Salvador","9.0","5.0","4.0","-"
"Germany","17.0","8.0","9.0","-"
"India","6.0","D","D","-"
"Jamaica","4.0","D","D","-"
"Korea","35.0","6.0","29.0","-"
"Lebanon","5.0","D","D","-"
"Mexico","1666.0","755.0","911.0","-"
"Nicaragua","4.0","D","D","-"
"Nigeria","6.0","D","D","-"
"Panama","13.0","D","D","-"
"Peru","7.0","D","D","-"
"Philippines","28.0","10.0","18.0","-"
"United Kingdom","5.0","D","D","-"
"Vietnam","8.0","4.0","4.0","-"
"Other","84.0","46.0","38.0","-"
"Unknown","3.0","1.0","2.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
