"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Cincinnati-Middletown, OH-KY-IN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1371.0","594.0","777.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","105.0","49.0","56.0","-"
"25-34 years","395.0","143.0","252.0","-"
"35-44 years","440.0","213.0","227.0","-"
"45-54 years","226.0","108.0","118.0","-"
"55-64 years","123.0","48.0","75.0","-"
"65 years and over","82.0","33.0","49.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","215.0","116.0","99.0","-"
"Married","1016.0","428.0","588.0","-"
"Other","140.0","50.0","90.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","76.0","46.0","30.0","-"
"Professional and technical","154.0","80.0","74.0","-"
"Sales","56.0","24.0","32.0","-"
"Administrative support","16.0","D","D","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","59.0","38.0","21.0","-"
"Precision production, craft, repair","D","8.0","D","-"
"Service","37.0","22.0","15.0","-"
"Military","-","-","-","-"
"No occupation","166.0","49.0","117.0","-"
"Unknown","795.0","323.0","472.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","21.0","9.0","12.0","-"
"Bulgaria","29.0","15.0","14.0","-"
"Cambodia","27.0","11.0","16.0","-"
"Canada","38.0","17.0","21.0","-"
"China","68.0","32.0","36.0","-"
"Ethiopia","23.0","11.0","12.0","-"
"Germany","18.0","8.0","10.0","-"
"Ghana","19.0","9.0","10.0","-"
"India","205.0","93.0","112.0","-"
"Iran","17.0","5.0","12.0","-"
"Jordan","26.0","11.0","15.0","-"
"Korea","22.0","6.0","16.0","-"
"Mexico","30.0","12.0","18.0","-"
"Nigeria","24.0","13.0","11.0","-"
"Pakistan","24.0","11.0","13.0","-"
"Philippines","53.0","14.0","39.0","-"
"Russia","37.0","12.0","25.0","-"
"Ukraine","37.0","14.0","23.0","-"
"United Kingdom","49.0","23.0","26.0","-"
"Vietnam","87.0","35.0","52.0","-"
"Other","502.0","229.0","273.0","-"
"Unknown","15.0","4.0","11.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
