"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Detroit-Warren-Livonia, MI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","8271.0","3947.0","4324.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1086.0","528.0","558.0","-"
"25-34 years","2353.0","1044.0","1309.0","-"
"35-44 years","2279.0","1130.0","1149.0","-"
"45-54 years","1255.0","629.0","626.0","-"
"55-64 years","712.0","359.0","353.0","-"
"65 years and over","586.0","257.0","329.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1756.0","1053.0","703.0","-"
"Married","5821.0","2652.0","3169.0","-"
"Other","692.0","240.0","452.0","-"
"Unknown","2.0","2.0","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","461.0","284.0","177.0","-"
"Professional and technical","1040.0","593.0","447.0","-"
"Sales","429.0","204.0","225.0","-"
"Administrative support","131.0","23.0","108.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","951.0","680.0","271.0","-"
"Precision production, craft, repair","169.0","D","D","-"
"Service","601.0","286.0","315.0","-"
"Military","17.0","D","D","-"
"No occupation","1963.0","564.0","1399.0","-"
"Unknown","2509.0","1142.0","1367.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","559.0","279.0","280.0","-"
"Bangladesh","339.0","190.0","149.0","-"
"Bosnia and Herzegovina","349.0","175.0","174.0","-"
"Canada","237.0","113.0","124.0","-"
"China","226.0","91.0","135.0","-"
"India","810.0","429.0","381.0","-"
"Iraq","1078.0","486.0","592.0","-"
"Korea","108.0","44.0","64.0","-"
"Lebanon","574.0","278.0","296.0","-"
"Mexico","215.0","98.0","117.0","-"
"Nigeria","103.0","58.0","45.0","-"
"Pakistan","169.0","89.0","80.0","-"
"Philippines","319.0","101.0","218.0","-"
"Poland","211.0","92.0","119.0","-"
"Romania","431.0","217.0","214.0","-"
"Serbia and Montenegro","258.0","129.0","129.0","-"
"Syria","110.0","41.0","69.0","-"
"United Kingdom","113.0","52.0","61.0","-"
"Vietnam","116.0","46.0","70.0","-"
"Yemen","233.0","153.0","80.0","-"
"Other","1692.0","776.0","916.0","-"
"Unknown","21.0","10.0","11.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
