"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Seattle-Tacoma-Bellevue, WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","11318.0","4824.0","6494.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1319.0","603.0","716.0","-"
"25-34 years","3075.0","1238.0","1837.0","-"
"35-44 years","2859.0","1290.0","1569.0","-"
"45-54 years","1883.0","813.0","1070.0","-"
"55-64 years","1073.0","450.0","623.0","-"
"65 years and over","1109.0","430.0","679.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","2621.0","1368.0","1253.0","-"
"Married","7352.0","3095.0","4257.0","-"
"Other","1345.0","361.0","984.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","348.0","187.0","161.0","-"
"Professional and technical","669.0","329.0","340.0","-"
"Sales","285.0","101.0","184.0","-"
"Administrative support","103.0","17.0","86.0","-"
"Farming, forestry, fisheries","20.0","D","D","-"
"Operators, fabricators, laborers","290.0","212.0","78.0","-"
"Precision production, craft, repair","131.0","D","D","-"
"Service","421.0","151.0","270.0","-"
"Military","212.0","159.0","53.0","-"
"No occupation","1394.0","478.0","916.0","-"
"Unknown","7445.0","3058.0","4387.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","165.0","81.0","84.0","-"
"Cambodia","374.0","138.0","236.0","-"
"Canada","214.0","101.0","113.0","-"
"China","577.0","234.0","343.0","-"
"Ethiopia","335.0","149.0","186.0","-"
"Hong Kong","160.0","72.0","88.0","-"
"India","538.0","263.0","275.0","-"
"Iran","217.0","87.0","130.0","-"
"Korea","893.0","329.0","564.0","-"
"Laos","139.0","51.0","88.0","-"
"Mexico","479.0","241.0","238.0","-"
"Philippines","947.0","339.0","608.0","-"
"Romania","158.0","79.0","79.0","-"
"Russia","383.0","138.0","245.0","-"
"Somalia","265.0","133.0","132.0","-"
"Taiwan","262.0","98.0","164.0","-"
"Thailand","156.0","56.0","100.0","-"
"Ukraine","636.0","260.0","376.0","-"
"United Kingdom","143.0","77.0","66.0","-"
"Vietnam","1462.0","555.0","907.0","-"
"Other","2788.0","1330.0","1458.0","-"
"Unknown","27.0","13.0","14.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
