"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Poughkeepsie-Newburgh-Middletown, NY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1250.0","566.0","684.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","144.0","69.0","75.0","-"
"25-34 years","320.0","119.0","201.0","-"
"35-44 years","396.0","189.0","207.0","-"
"45-54 years","220.0","102.0","118.0","-"
"55-64 years","114.0","61.0","53.0","-"
"65 years and over","56.0","26.0","30.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","271.0","131.0","140.0","-"
"Married","857.0","380.0","477.0","-"
"Other","117.0","51.0","66.0","-"
"Unknown","5.0","4.0","1.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","53.0","31.0","22.0","-"
"Professional and technical","111.0","61.0","50.0","-"
"Sales","33.0","10.0","23.0","-"
"Administrative support","21.0","8.0","13.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","44.0","D","D","-"
"Precision production, craft, repair","13.0","D","D","-"
"Service","65.0","26.0","39.0","-"
"Military","9.0","D","D","-"
"No occupation","163.0","53.0","110.0","-"
"Unknown","738.0","321.0","417.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","26.0","12.0","14.0","-"
"China","31.0","13.0","18.0","-"
"Colombia","35.0","19.0","16.0","-"
"Dominican Republic","39.0","14.0","25.0","-"
"Ecuador","40.0","17.0","23.0","-"
"Germany","18.0","8.0","10.0","-"
"Haiti","19.0","8.0","11.0","-"
"Honduras","28.0","15.0","13.0","-"
"India","107.0","47.0","60.0","-"
"Italy","23.0","14.0","9.0","-"
"Jamaica","153.0","63.0","90.0","-"
"Korea","31.0","12.0","19.0","-"
"Mexico","59.0","30.0","29.0","-"
"Pakistan","22.0","13.0","9.0","-"
"Peru","26.0","8.0","18.0","-"
"Philippines","49.0","16.0","33.0","-"
"Poland","43.0","12.0","31.0","-"
"Serbia and Montenegro","35.0","15.0","20.0","-"
"Trinidad and Tobago","21.0","6.0","15.0","-"
"United Kingdom","41.0","19.0","22.0","-"
"Other","403.0","205.0","198.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
