"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: San Antonio, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2069.0","873.0","1196.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","276.0","130.0","146.0","-"
"25-34 years","600.0","240.0","360.0","-"
"35-44 years","552.0","221.0","331.0","-"
"45-54 years","310.0","130.0","180.0","-"
"55-64 years","202.0","87.0","115.0","-"
"65 years and over","129.0","65.0","64.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","373.0","205.0","168.0","-"
"Married","1498.0","613.0","885.0","-"
"Other","196.0","54.0","142.0","-"
"Unknown","2.0","1.0","1.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","95.0","42.0","53.0","-"
"Professional and technical","155.0","70.0","85.0","-"
"Sales","98.0","34.0","64.0","-"
"Administrative support","42.0","8.0","34.0","-"
"Farming, forestry, fisheries","3.0","3.0","-","-"
"Operators, fabricators, laborers","107.0","D","D","-"
"Precision production, craft, repair","74.0","D","D","-"
"Service","147.0","47.0","100.0","-"
"Military","85.0","63.0","22.0","-"
"No occupation","460.0","101.0","359.0","-"
"Unknown","803.0","346.0","457.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Canada","35.0","10.0","25.0","-"
"China","42.0","16.0","26.0","-"
"Colombia","34.0","11.0","23.0","-"
"Cuba","13.0","7.0","6.0","-"
"El Salvador","16.0","11.0","5.0","-"
"Germany","29.0","11.0","18.0","-"
"Guatemala","19.0","8.0","11.0","-"
"India","102.0","49.0","53.0","-"
"Jamaica","15.0","8.0","7.0","-"
"Jordan","22.0","10.0","12.0","-"
"Korea","34.0","10.0","24.0","-"
"Mexico","1054.0","467.0","587.0","-"
"Pakistan","36.0","17.0","19.0","-"
"Panama","22.0","3.0","19.0","-"
"Peru","26.0","15.0","11.0","-"
"Philippines","120.0","25.0","95.0","-"
"Russia","15.0","3.0","12.0","-"
"Thailand","16.0","7.0","9.0","-"
"United Kingdom","31.0","9.0","22.0","-"
"Vietnam","57.0","21.0","36.0","-"
"Other","327.0","153.0","174.0","-"
"Unknown","4.0","2.0","2.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
