"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Miami-Fort Lauderdale-Miami Beach, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","24112.0","9912.0","14200.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1903.0","798.0","1105.0","-"
"25-34 years","5751.0","2298.0","3453.0","-"
"35-44 years","6512.0","2841.0","3671.0","-"
"45-54 years","4209.0","1712.0","2497.0","-"
"55-64 years","2994.0","1259.0","1735.0","-"
"65 years and over","2743.0","1004.0","1739.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","5037.0","2273.0","2764.0","-"
"Married","14625.0","6399.0","8226.0","-"
"Other","4449.0","1239.0","3210.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","979.0","516.0","463.0","-"
"Professional and technical","938.0","343.0","595.0","-"
"Sales","577.0","231.0","346.0","-"
"Administrative support","326.0","54.0","272.0","-"
"Farming, forestry, fisheries","8.0","D","D","-"
"Operators, fabricators, laborers","571.0","439.0","132.0","-"
"Precision production, craft, repair","289.0","D","D","-"
"Service","705.0","234.0","471.0","-"
"Military","117.0","93.0","24.0","-"
"No occupation","2958.0","884.0","2074.0","-"
"Unknown","16644.0","6830.0","9814.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Argentina","258.0","126.0","132.0","-"
"Brazil","491.0","181.0","310.0","-"
"Canada","186.0","84.0","102.0","-"
"Colombia","1888.0","678.0","1210.0","-"
"Cuba","7757.0","3444.0","4313.0","-"
"Dominican Republic","896.0","320.0","576.0","-"
"Ecuador","387.0","154.0","233.0","-"
"El Salvador","160.0","66.0","94.0","-"
"Guatemala","155.0","66.0","89.0","-"
"Guyana","152.0","62.0","90.0","-"
"Haiti","1924.0","807.0","1117.0","-"
"Honduras","539.0","170.0","369.0","-"
"India","152.0","82.0","70.0","-"
"Jamaica","2003.0","728.0","1275.0","-"
"Mexico","281.0","114.0","167.0","-"
"Nicaragua","2067.0","824.0","1243.0","-"
"Peru","825.0","314.0","511.0","-"
"Trinidad and Tobago","324.0","127.0","197.0","-"
"United Kingdom","187.0","84.0","103.0","-"
"Venezuela","570.0","232.0","338.0","-"
"Other","2885.0","1235.0","1650.0","-"
"Unknown","25.0","14.0","11.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
