"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Portland-Vancouver-Beaverton, OR-WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","4424.0","1873.0","2551.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","412.0","176.0","236.0","-"
"25-34 years","1166.0","463.0","703.0","-"
"35-44 years","1217.0","561.0","656.0","-"
"45-54 years","644.0","276.0","368.0","-"
"55-64 years","480.0","192.0","288.0","-"
"65 years and over","505.0","205.0","300.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","804.0","406.0","398.0","-"
"Married","3147.0","1345.0","1802.0","-"
"Other","473.0","122.0","351.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","156.0","85.0","71.0","-"
"Professional and technical","250.0","143.0","107.0","-"
"Sales","79.0","35.0","44.0","-"
"Administrative support","41.0","9.0","32.0","-"
"Farming, forestry, fisheries","4.0","4.0","-","-"
"Operators, fabricators, laborers","142.0","104.0","38.0","-"
"Precision production, craft, repair","36.0","D","D","-"
"Service","153.0","50.0","103.0","-"
"Military","10.0","D","D","-"
"No occupation","562.0","180.0","382.0","-"
"Unknown","2991.0","1222.0","1769.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","151.0","67.0","84.0","-"
"Cambodia","67.0","23.0","44.0","-"
"Canada","105.0","50.0","55.0","-"
"China","323.0","129.0","194.0","-"
"Ethiopia","56.0","28.0","28.0","-"
"Fiji","59.0","31.0","28.0","-"
"India","172.0","96.0","76.0","-"
"Iran","78.0","30.0","48.0","-"
"Kazakhstan","48.0","19.0","29.0","-"
"Korea","149.0","56.0","93.0","-"
"Laos","61.0","25.0","36.0","-"
"Mexico","327.0","164.0","163.0","-"
"Philippines","209.0","64.0","145.0","-"
"Romania","183.0","73.0","110.0","-"
"Russia","226.0","80.0","146.0","-"
"Soviet Union (former)","82.0","37.0","45.0","-"
"Taiwan","50.0","26.0","24.0","-"
"Ukraine","364.0","132.0","232.0","-"
"United Kingdom","73.0","43.0","30.0","-"
"Vietnam","539.0","203.0","336.0","-"
"Other","1090.0","493.0","597.0","-"
"Unknown","12.0","4.0","8.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
