"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Sacramento-Arden-Arcade-Roseville-Woodland, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","7561.0","3227.0","4334.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","935.0","419.0","516.0","-"
"25-34 years","2141.0","886.0","1255.0","-"
"35-44 years","1714.0","750.0","964.0","-"
"45-54 years","1166.0","501.0","665.0","-"
"55-64 years","800.0","327.0","473.0","-"
"65 years and over","805.0","344.0","461.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1536.0","789.0","747.0","-"
"Married","5281.0","2245.0","3036.0","-"
"Other","738.0","189.0","549.0","-"
"Unknown","6.0","4.0","2.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","173.0","85.0","88.0","-"
"Professional and technical","475.0","216.0","259.0","-"
"Sales","321.0","115.0","206.0","-"
"Administrative support","216.0","57.0","159.0","-"
"Farming, forestry, fisheries","16.0","12.0","4.0","-"
"Operators, fabricators, laborers","378.0","282.0","96.0","-"
"Precision production, craft, repair","122.0","115.0","7.0","-"
"Service","559.0","186.0","373.0","-"
"Military","25.0","18.0","7.0","-"
"No occupation","1165.0","396.0","769.0","-"
"Unknown","4111.0","1745.0","2366.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Armenia","81.0","36.0","45.0","-"
"Belarus","85.0","37.0","48.0","-"
"Bosnia and Herzegovina","75.0","32.0","43.0","-"
"China","382.0","141.0","241.0","-"
"Fiji","425.0","192.0","233.0","-"
"Hong Kong","98.0","44.0","54.0","-"
"India","523.0","250.0","273.0","-"
"Iran","157.0","71.0","86.0","-"
"Korea","123.0","40.0","83.0","-"
"Laos","278.0","125.0","153.0","-"
"Mexico","840.0","422.0","418.0","-"
"Moldova","151.0","79.0","72.0","-"
"Pakistan","156.0","77.0","79.0","-"
"Philippines","667.0","246.0","421.0","-"
"Romania","128.0","51.0","77.0","-"
"Russia","274.0","98.0","176.0","-"
"Taiwan","89.0","41.0","48.0","-"
"Thailand","118.0","38.0","80.0","-"
"Ukraine","678.0","279.0","399.0","-"
"Vietnam","804.0","323.0","481.0","-"
"Other","1422.0","605.0","817.0","-"
"Unknown","7.0","-","7.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
