"Persons Naturalized During Fiscal Year 2005","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Greenville, SC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","291.0","126.0","165.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","29.0","11.0","18.0","-"
"25-34 years","65.0","26.0","39.0","-"
"35-44 years","90.0","42.0","48.0","-"
"45-54 years","63.0","31.0","32.0","-"
"55-64 years","30.0","13.0","17.0","-"
"65 years and over","14.0","3.0","11.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","58.0","28.0","30.0","-"
"Married","202.0","89.0","113.0","-"
"Other","30.0","8.0","22.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","24.0","13.0","11.0","-"
"Professional and technical","55.0","34.0","21.0","-"
"Sales","17.0","D","D","-"
"Administrative support","18.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","25.0","D","D","-"
"Precision production, craft, repair","7.0","D","D","-"
"Service","23.0","7.0","16.0","-"
"Military","-","-","-","-"
"No occupation","56.0","14.0","42.0","-"
"Unknown","66.0","29.0","37.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Canada","10.0","4.0","6.0","-"
"China","17.0","7.0","10.0","-"
"Colombia","32.0","10.0","22.0","-"
"Egypt","5.0","D","D","-"
"Germany","6.0","D","D","-"
"Hong Kong","10.0","6.0","4.0","-"
"India","30.0","15.0","15.0","-"
"Iran","11.0","5.0","6.0","-"
"Iraq","4.0","D","D","-"
"Jordan","8.0","D","D","-"
"Korea","8.0","D","D","-"
"Mexico","12.0","4.0","8.0","-"
"Nigeria","4.0","D","D","-"
"Pakistan","5.0","D","D","-"
"Philippines","7.0","D","D","-"
"Poland","7.0","D","D","-"
"Romania","6.0","3.0","3.0","-"
"Ukraine","5.0","D","D","-"
"United Kingdom","6.0","D","D","-"
"Vietnam","28.0","14.0","14.0","-"
"Other","70.0","27.0","43.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
