"Persons Naturalized During Fiscal Year 2007","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Georgia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","14181.0","6452.0","7729.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1617.0","742.0","875.0","-"
"25-34 years","3874.0","1567.0","2307.0","-"
"35-44 years","4511.0","2155.0","2356.0","-"
"45-54 years","2302.0","1045.0","1257.0","-"
"55-64 years","1218.0","618.0","600.0","-"
"65 years and over","659.0","325.0","334.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","3118.0","1605.0","1513.0","-"
"Married","9473.0","4274.0","5199.0","-"
"Other","1590.0","573.0","1017.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1363.0","664.0","699.0","-"
"Service occupations","281.0","D","D","-"
"Sales and office occupations","416.0","142.0","274.0","-"
"Farming, fishing, and forestry occupations","4.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","113.0","D","D","-"
"Production, transportation, and material moving occupations","477.0","333.0","144.0","-"
"Military","160.0","122.0","38.0","-"
"No occupation/not working outside home","1361.0","522.0","839.0","-"
"Homemakers","186.0","4.0","182.0","-"
"Students or children","957.0","420.0","537.0","-"
"Retirees","105.0","61.0","44.0","-"
"Unemployed","113.0","37.0","76.0","-"
"Unknown","10006.0","4452.0","5554.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","382.0","177.0","205.0","-"
"Bulgaria","156.0","75.0","81.0","-"
"Canada","193.0","91.0","102.0","-"
"China","380.0","160.0","220.0","-"
"Colombia","319.0","128.0","191.0","-"
"El Salvador","226.0","102.0","124.0","-"
"Ethiopia","467.0","208.0","259.0","-"
"Ghana","146.0","79.0","67.0","-"
"Haiti","319.0","154.0","165.0","-"
"India","1389.0","699.0","690.0","-"
"Iran","193.0","88.0","105.0","-"
"Jamaica","691.0","283.0","408.0","-"
"Korea","718.0","266.0","452.0","-"
"Mexico","1557.0","829.0","728.0","-"
"Nigeria","501.0","263.0","238.0","-"
"Pakistan","236.0","120.0","116.0","-"
"Philippines","253.0","76.0","177.0","-"
"Romania","163.0","77.0","86.0","-"
"United Kingdom","227.0","116.0","111.0","-"
"Vietnam","1078.0","424.0","654.0","-"
"Other","4560.0","2023.0","2537.0","-"
"Unknown","27.0","14.0","13.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
