"Persons Naturalized During Fiscal Year 2007","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: California","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","181684.0","80098.0","101586.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","16210.0","7043.0","9167.0","-"
"25-34 years","43133.0","17505.0","25628.0","-"
"35-44 years","51582.0","23372.0","28210.0","-"
"45-54 years","28721.0","12653.0","16068.0","-"
"55-64 years","23748.0","11227.0","12521.0","-"
"65 years and over","18290.0","8298.0","9992.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","39416.0","18770.0","20646.0","-"
"Married","122989.0","55703.0","67286.0","-"
"Other","19279.0","5625.0","13654.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","20006.0","10214.0","9792.0","-"
"Service occupations","8871.0","3045.0","5826.0","-"
"Sales and office occupations","9727.0","2976.0","6751.0","-"
"Farming, fishing, and forestry occupations","450.0","374.0","76.0","-"
"Construction, extraction, maintenance and repair occupations","2500.0","2466.0","34.0","-"
"Production, transportation, and material moving occupations","9740.0","7130.0","2610.0","-"
"Military","942.0","770.0","172.0","-"
"No occupation/not working outside home","26986.0","8599.0","18387.0","-"
"Homemakers","6440.0","56.0","6384.0","-"
"Students or children","13689.0","4847.0","8842.0","-"
"Retirees","4270.0","2531.0","1739.0","-"
"Unemployed","2587.0","1165.0","1422.0","-"
"Unknown","102462.0","44524.0","57938.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Cambodia","1535.0","624.0","911.0","-"
"Canada","1457.0","669.0","788.0","-"
"China","11609.0","4710.0","6899.0","-"
"El Salvador","8129.0","3312.0","4817.0","-"
"Guatemala","3859.0","1668.0","2191.0","-"
"Hong Kong","1734.0","784.0","950.0","-"
"India","10500.0","5232.0","5268.0","-"
"Iran","6388.0","2872.0","3516.0","-"
"Korea","6563.0","2757.0","3806.0","-"
"Mexico","57865.0","27512.0","30353.0","-"
"Nicaragua","2354.0","990.0","1364.0","-"
"Pakistan","1265.0","638.0","627.0","-"
"Peru","1486.0","630.0","856.0","-"
"Philippines","17753.0","6765.0","10988.0","-"
"Russia","1531.0","552.0","979.0","-"
"Taiwan","3992.0","1657.0","2335.0","-"
"Thailand","1610.0","602.0","1008.0","-"
"Ukraine","1636.0","680.0","956.0","-"
"United Kingdom","1650.0","842.0","808.0","-"
"Vietnam","10260.0","3838.0","6422.0","-"
"Other","28450.0","12737.0","15713.0","-"
"Unknown","58.0","27.0","31.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
