"Persons Naturalized During Fiscal Year 2007","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Minnesota","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","9124.0","4119.0","5005.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1167.0","494.0","673.0","-"
"25-34 years","2784.0","1154.0","1630.0","-"
"35-44 years","2589.0","1311.0","1278.0","-"
"45-54 years","1275.0","599.0","676.0","-"
"55-64 years","685.0","290.0","395.0","-"
"65 years and over","624.0","271.0","353.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","2368.0","1220.0","1148.0","-"
"Married","5610.0","2514.0","3096.0","-"
"Other","1146.0","385.0","761.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","851.0","439.0","412.0","-"
"Service occupations","604.0","234.0","370.0","-"
"Sales and office occupations","397.0","123.0","274.0","-"
"Farming, fishing, and forestry occupations","3.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","52.0","D","D","-"
"Production, transportation, and material moving occupations","762.0","497.0","265.0","-"
"Military","23.0","D","D","-"
"No occupation/not working outside home","1038.0","396.0","642.0","-"
"Homemakers","113.0","3.0","110.0","-"
"Students or children","741.0","322.0","419.0","-"
"Retirees","53.0","30.0","23.0","-"
"Unemployed","131.0","41.0","90.0","-"
"Unknown","5394.0","2357.0","3037.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","215.0","111.0","104.0","-"
"Cambodia","206.0","87.0","119.0","-"
"Canada","130.0","60.0","70.0","-"
"China","290.0","131.0","159.0","-"
"Ethiopia","690.0","345.0","345.0","-"
"Guyana","103.0","41.0","62.0","-"
"India","595.0","305.0","290.0","-"
"Kenya","93.0","58.0","35.0","-"
"Laos","612.0","288.0","324.0","-"
"Liberia","307.0","118.0","189.0","-"
"Mexico","481.0","240.0","241.0","-"
"Nigeria","210.0","104.0","106.0","-"
"Pakistan","99.0","61.0","38.0","-"
"Philippines","213.0","72.0","141.0","-"
"Russia","180.0","70.0","110.0","-"
"Somalia","1497.0","610.0","887.0","-"
"Sudan","126.0","59.0","67.0","-"
"Thailand","190.0","67.0","123.0","-"
"Ukraine","173.0","81.0","92.0","-"
"Vietnam","605.0","229.0","376.0","-"
"Other","2102.0","978.0","1124.0","-"
"Unknown","7.0","4.0","3.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
