"Persons Naturalized During Fiscal Year 2007","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: South Carolina","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1499.0","632.0","867.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","140.0","61.0","79.0","-"
"25-34 years","378.0","144.0","234.0","-"
"35-44 years","460.0","190.0","270.0","-"
"45-54 years","293.0","141.0","152.0","-"
"55-64 years","140.0","56.0","84.0","-"
"65 years and over","88.0","40.0","48.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","250.0","122.0","128.0","-"
"Married","1108.0","465.0","643.0","-"
"Other","141.0","45.0","96.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","237.0","123.0","114.0","-"
"Service occupations","65.0","21.0","44.0","-"
"Sales and office occupations","92.0","31.0","61.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","76.0","48.0","28.0","-"
"Military","38.0","25.0","13.0","-"
"No occupation/not working outside home","213.0","55.0","158.0","-"
"Homemakers","74.0","-","74.0","-"
"Students or children","103.0","39.0","64.0","-"
"Retirees","21.0","11.0","10.0","-"
"Unemployed","15.0","5.0","10.0","-"
"Unknown","767.0","318.0","449.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","25.0","11.0","14.0","-"
"Canada","63.0","38.0","25.0","-"
"China","53.0","19.0","34.0","-"
"Colombia","85.0","31.0","54.0","-"
"Egypt","21.0","9.0","12.0","-"
"Germany","40.0","15.0","25.0","-"
"Honduras","17.0","5.0","12.0","-"
"India","177.0","95.0","82.0","-"
"Iran","18.0","11.0","7.0","-"
"Jamaica","18.0","6.0","12.0","-"
"Korea","35.0","16.0","19.0","-"
"Laos","21.0","6.0","15.0","-"
"Mexico","111.0","52.0","59.0","-"
"Philippines","75.0","14.0","61.0","-"
"Romania","26.0","9.0","17.0","-"
"Russia","21.0","6.0","15.0","-"
"South Africa","35.0","18.0","17.0","-"
"Ukraine","23.0","4.0","19.0","-"
"United Kingdom","55.0","29.0","26.0","-"
"Vietnam","72.0","25.0","47.0","-"
"Other","501.0","210.0","291.0","-"
"Unknown","7.0","3.0","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
