"Persons Naturalized During Fiscal Year 2007","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Tennessee","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2927.0","1357.0","1570.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","338.0","169.0","169.0","-"
"25-34 years","854.0","360.0","494.0","-"
"35-44 years","922.0","423.0","499.0","-"
"45-54 years","439.0","217.0","222.0","-"
"55-64 years","237.0","123.0","114.0","-"
"65 years and over","137.0","65.0","72.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","605.0","350.0","255.0","-"
"Married","2051.0","918.0","1133.0","-"
"Other","271.0","89.0","182.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","291.0","133.0","158.0","-"
"Service occupations","48.0","23.0","25.0","-"
"Sales and office occupations","71.0","28.0","43.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","102.0","73.0","29.0","-"
"Military","33.0","26.0","7.0","-"
"No occupation/not working outside home","279.0","111.0","168.0","-"
"Homemakers","36.0","-","36.0","-"
"Students or children","224.0","104.0","120.0","-"
"Retirees","9.0","D","D","-"
"Unemployed","10.0","D","D","-"
"Unknown","2081.0","941.0","1140.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","78.0","40.0","38.0","-"
"Canada","59.0","30.0","29.0","-"
"China","103.0","46.0","57.0","-"
"Egypt","83.0","45.0","38.0","-"
"Ethiopia","88.0","39.0","49.0","-"
"Germany","41.0","10.0","31.0","-"
"India","275.0","135.0","140.0","-"
"Iran","60.0","26.0","34.0","-"
"Iraq","109.0","47.0","62.0","-"
"Korea","76.0","20.0","56.0","-"
"Laos","53.0","19.0","34.0","-"
"Mexico","277.0","163.0","114.0","-"
"Nigeria","77.0","38.0","39.0","-"
"Pakistan","40.0","18.0","22.0","-"
"Philippines","141.0","49.0","92.0","-"
"Romania","45.0","20.0","25.0","-"
"Somalia","90.0","45.0","45.0","-"
"Sudan","86.0","75.0","11.0","-"
"United Kingdom","68.0","21.0","47.0","-"
"Vietnam","168.0","75.0","93.0","-"
"Other","903.0","394.0","509.0","-"
"Unknown","7.0","2.0","5.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
