"Persons Naturalized During Fiscal Year 2007","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Louisiana","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2240.0","1009.0","1231.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","216.0","101.0","115.0","-"
"25-34 years","550.0","228.0","322.0","-"
"35-44 years","620.0","297.0","323.0","-"
"45-54 years","416.0","178.0","238.0","-"
"55-64 years","309.0","148.0","161.0","-"
"65 years and over","129.0","57.0","72.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","467.0","254.0","213.0","-"
"Married","1526.0","660.0","866.0","-"
"Other","247.0","95.0","152.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","241.0","123.0","118.0","-"
"Service occupations","74.0","25.0","49.0","-"
"Sales and office occupations","65.0","24.0","41.0","-"
"Farming, fishing, and forestry occupations","4.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","29.0","D","D","-"
"Production, transportation, and material moving occupations","50.0","37.0","13.0","-"
"Military","34.0","D","D","-"
"No occupation/not working outside home","337.0","90.0","247.0","-"
"Homemakers","81.0","D","D","-"
"Students or children","195.0","70.0","125.0","-"
"Retirees","28.0","14.0","14.0","-"
"Unemployed","33.0","D","D","-"
"Unknown","1406.0","654.0","752.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","34.0","14.0","20.0","-"
"China","85.0","41.0","44.0","-"
"Colombia","36.0","10.0","26.0","-"
"Cuba","44.0","26.0","18.0","-"
"Dominican Republic","28.0","14.0","14.0","-"
"El Salvador","30.0","12.0","18.0","-"
"Guatemala","28.0","19.0","9.0","-"
"Honduras","210.0","83.0","127.0","-"
"India","152.0","68.0","84.0","-"
"Jordan","32.0","19.0","13.0","-"
"Korea","26.0","13.0","13.0","-"
"Laos","25.0","11.0","14.0","-"
"Mexico","125.0","63.0","62.0","-"
"Nicaragua","82.0","34.0","48.0","-"
"Nigeria","42.0","23.0","19.0","-"
"Pakistan","49.0","23.0","26.0","-"
"Philippines","95.0","18.0","77.0","-"
"Thailand","25.0","11.0","14.0","-"
"United Kingdom","34.0","17.0","17.0","-"
"Vietnam","452.0","202.0","250.0","-"
"Other","598.0","284.0","314.0","-"
"Unknown","8.0","4.0","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
