"Persons Naturalized During Fiscal Year 2007","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Washington","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","14671.0","6495.0","8176.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1590.0","730.0","860.0","-"
"25-34 years","3991.0","1674.0","2317.0","-"
"35-44 years","4230.0","1942.0","2288.0","-"
"45-54 years","2231.0","978.0","1253.0","-"
"55-64 years","1421.0","625.0","796.0","-"
"65 years and over","1208.0","546.0","662.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","2892.0","1567.0","1325.0","-"
"Married","10236.0","4433.0","5803.0","-"
"Other","1543.0","495.0","1048.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1615.0","865.0","750.0","-"
"Service occupations","849.0","260.0","589.0","-"
"Sales and office occupations","638.0","173.0","465.0","-"
"Farming, fishing, and forestry occupations","55.0","48.0","7.0","-"
"Construction, extraction, maintenance and repair occupations","183.0","179.0","4.0","-"
"Production, transportation, and material moving occupations","761.0","587.0","174.0","-"
"Military","189.0","147.0","42.0","-"
"No occupation/not working outside home","1441.0","509.0","932.0","-"
"Homemakers","239.0","8.0","231.0","-"
"Students or children","952.0","380.0","572.0","-"
"Retirees","140.0","75.0","65.0","-"
"Unemployed","110.0","46.0","64.0","-"
"Unknown","8940.0","3727.0","5213.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","227.0","108.0","119.0","-"
"Cambodia","283.0","105.0","178.0","-"
"Canada","483.0","203.0","280.0","-"
"China","703.0","294.0","409.0","-"
"Ethiopia","316.0","155.0","161.0","-"
"Hong Kong","124.0","55.0","69.0","-"
"India","978.0","512.0","466.0","-"
"Iran","228.0","98.0","130.0","-"
"Korea","809.0","311.0","498.0","-"
"Mexico","2122.0","1039.0","1083.0","-"
"Moldova","208.0","92.0","116.0","-"
"Philippines","1070.0","384.0","686.0","-"
"Romania","174.0","74.0","100.0","-"
"Russia","656.0","236.0","420.0","-"
"Somalia","229.0","120.0","109.0","-"
"Taiwan","195.0","77.0","118.0","-"
"Thailand","196.0","68.0","128.0","-"
"Ukraine","1050.0","433.0","617.0","-"
"United Kingdom","224.0","111.0","113.0","-"
"Vietnam","1058.0","400.0","658.0","-"
"Other","3335.0","1619.0","1716.0","-"
"Unknown","3.0","1.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
