"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: New Haven-Meriden, CT","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","972.0","432.0","540.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","100.0","41.0","59.0","-"
"25-34 years","250.0","101.0","149.0","-"
"35-44 years","314.0","147.0","167.0","-"
"45-54 years","171.0","82.0","89.0","-"
"55-64 years","88.0","33.0","55.0","-"
"65 years and over","49.0","28.0","21.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","206.0","101.0","105.0","-"
"Married","664.0","288.0","376.0","-"
"Other","102.0","43.0","59.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","26.0","17.0","9.0","-"
"Professional and technical","58.0","19.0","39.0","-"
"Sales","11.0","D","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","29.0","24.0","5.0","-"
"Precision production, craft, repair","D","D","-","-"
"Service","10.0","D","D","-"
"Military","D","D","D","-"
"No occupation","95.0","29.0","66.0","-"
"Unknown","736.0","327.0","409.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Canada","20.0","9.0","11.0","-"
"China","52.0","24.0","28.0","-"
"Colombia","38.0","13.0","25.0","-"
"Dominican Republic","23.0","11.0","12.0","-"
"Ecuador","30.0","17.0","13.0","-"
"Haiti","15.0","5.0","10.0","-"
"India","91.0","42.0","49.0","-"
"Italy","23.0","14.0","9.0","-"
"Jamaica","59.0","18.0","41.0","-"
"Korea","20.0","13.0","7.0","-"
"Mexico","41.0","21.0","20.0","-"
"Morocco","17.0","10.0","7.0","-"
"Nigeria","16.0","4.0","12.0","-"
"Pakistan","32.0","17.0","15.0","-"
"Peru","17.0","8.0","9.0","-"
"Philippines","48.0","19.0","29.0","-"
"Poland","30.0","11.0","19.0","-"
"Russia","15.0","6.0","9.0","-"
"United Kingdom","19.0","9.0","10.0","-"
"Vietnam","28.0","10.0","18.0","-"
"Other","338.0","151.0","187.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
