"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Salt Lake City-Ogden, UT","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2251.0","951.0","1300.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","242.0","99.0","143.0","-"
"25-34 years","665.0","273.0","392.0","-"
"35-44 years","626.0","270.0","356.0","-"
"45-54 years","349.0","147.0","202.0","-"
"55-64 years","209.0","87.0","122.0","-"
"65 years and over","160.0","75.0","85.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","388.0","197.0","191.0","-"
"Married","1611.0","680.0","931.0","-"
"Other","252.0","74.0","178.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","73.0","39.0","34.0","-"
"Professional and technical","69.0","30.0","39.0","-"
"Sales","54.0","26.0","28.0","-"
"Administrative support","12.0","3.0","9.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","136.0","95.0","41.0","-"
"Precision production, craft, repair","25.0","21.0","4.0","-"
"Service","49.0","23.0","26.0","-"
"Military","26.0","17.0","9.0","-"
"No occupation","226.0","75.0","151.0","-"
"Unknown","1581.0","622.0","959.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","315.0","152.0","163.0","-"
"Brazil","39.0","19.0","20.0","-"
"Cambodia","37.0","16.0","21.0","-"
"Canada","37.0","21.0","16.0","-"
"China","87.0","39.0","48.0","-"
"Colombia","28.0","9.0","19.0","-"
"El Salvador","35.0","16.0","19.0","-"
"India","39.0","16.0","23.0","-"
"Iran","52.0","18.0","34.0","-"
"Korea","35.0","10.0","25.0","-"
"Laos","66.0","29.0","37.0","-"
"Mexico","357.0","169.0","188.0","-"
"Peru","52.0","19.0","33.0","-"
"Philippines","49.0","13.0","36.0","-"
"Russia","33.0","16.0","17.0","-"
"Serbia and Montenegro","52.0","20.0","32.0","-"
"Thailand","32.0","8.0","24.0","-"
"Tonga","33.0","15.0","18.0","-"
"United Kingdom","30.0","12.0","18.0","-"
"Vietnam","213.0","74.0","139.0","-"
"Other","615.0","253.0","362.0","-"
"Unknown","15.0","7.0","8.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
