"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Reno, NV","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","801.0","330.0","471.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","70.0","26.0","44.0","-"
"25-34 years","257.0","101.0","156.0","-"
"35-44 years","236.0","96.0","140.0","-"
"45-54 years","129.0","62.0","67.0","-"
"55-64 years","66.0","33.0","33.0","-"
"65 years and over","43.0","12.0","31.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","136.0","65.0","71.0","-"
"Married","570.0","238.0","332.0","-"
"Other","95.0","27.0","68.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","17.0","8.0","9.0","-"
"Professional and technical","42.0","20.0","22.0","-"
"Sales","55.0","24.0","31.0","-"
"Administrative support","38.0","7.0","31.0","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","74.0","46.0","28.0","-"
"Precision production, craft, repair","18.0","14.0","4.0","-"
"Service","91.0","34.0","57.0","-"
"Military","D","D","-","-"
"No occupation","204.0","20.0","184.0","-"
"Unknown","259.0","154.0","105.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Australia","8.0","3.0","5.0","-"
"Bangladesh","13.0","7.0","6.0","-"
"Canada","17.0","7.0","10.0","-"
"China","28.0","7.0","21.0","-"
"Colombia","8.0","D","D","-"
"El Salvador","45.0","15.0","30.0","-"
"Guatemala","22.0","10.0","12.0","-"
"Hong Kong","5.0","D","D","-"
"India","31.0","17.0","14.0","-"
"Iran","6.0","D","D","-"
"Italy","5.0","D","D","-"
"Korea","15.0","6.0","9.0","-"
"Mexico","279.0","129.0","150.0","-"
"Philippines","153.0","51.0","102.0","-"
"Romania","5.0","D","D","-"
"Russia","5.0","D","D","-"
"Spain","7.0","4.0","3.0","-"
"Taiwan","7.0","3.0","4.0","-"
"United Kingdom","13.0","5.0","8.0","-"
"Vietnam","30.0","11.0","19.0","-"
"Other","98.0","41.0","57.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
