"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Biloxi-Gulfport-Pascagoula, MS","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","160.0","71.0","89.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","24.0","15.0","9.0","-"
"25-34 years","46.0","22.0","24.0","-"
"35-44 years","38.0","10.0","28.0","-"
"45-54 years","30.0","14.0","16.0","-"
"55-64 years","9.0","3.0","6.0","-"
"65 years and over","13.0","7.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","42.0","D","D","-"
"Married","111.0","41.0","70.0","-"
"Other","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","7.0","D","D","-"
"Professional and technical","7.0","3.0","4.0","-"
"Sales","D","-","D","-"
"Administrative support","4.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","3.0","3.0","-","-"
"Precision production, craft, repair","D","D","-","-"
"Service","8.0","4.0","4.0","-"
"Military","23.0","18.0","5.0","-"
"No occupation","14.0","4.0","10.0","-"
"Unknown","90.0","32.0","58.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Canada","6.0","D","D","-"
"China","3.0","D","D","-"
"Colombia","5.0","D","D","-"
"Dominican Republic","5.0","D","D","-"
"Ecuador","D","-","D","-"
"Egypt","D","-","D","-"
"Germany","4.0","D","D","-"
"Ghana","D","D","-","-"
"Guyana","D","D","-","-"
"Honduras","3.0","-","3.0","-"
"India","5.0","D","D","-"
"Italy","3.0","-","3.0","-"
"Jamaica","3.0","D","D","-"
"Malaysia","D","D","D","-"
"Mexico","12.0","4.0","8.0","-"
"Panama","3.0","D","D","-"
"Peru","D","-","D","-"
"Philippines","29.0","13.0","16.0","-"
"Russia","3.0","-","3.0","-"
"Vietnam","29.0","18.0","11.0","-"
"Other","35.0","17.0","18.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
