"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Sarasota-Bradenton, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","888.0","377.0","511.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","64.0","29.0","35.0","-"
"25-34 years","227.0","86.0","141.0","-"
"35-44 years","267.0","112.0","155.0","-"
"45-54 years","159.0","71.0","88.0","-"
"55-64 years","99.0","50.0","49.0","-"
"65 years and over","72.0","29.0","43.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","124.0","66.0","58.0","-"
"Married","646.0","256.0","390.0","-"
"Other","118.0","55.0","63.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","35.0","20.0","15.0","-"
"Professional and technical","54.0","22.0","32.0","-"
"Sales","15.0","D","D","-"
"Administrative support","13.0","D","D","-"
"Farming, forestry, fisheries","D","D","D","-"
"Operators, fabricators, laborers","30.0","18.0","12.0","-"
"Precision production, craft, repair","14.0","D","D","-"
"Service","41.0","10.0","31.0","-"
"Military","D","D","-","-"
"No occupation","90.0","26.0","64.0","-"
"Unknown","591.0","258.0","333.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Canada","60.0","25.0","35.0","-"
"China","20.0","D","D","-"
"Colombia","34.0","11.0","23.0","-"
"Cuba","29.0","15.0","14.0","-"
"Germany","30.0","12.0","18.0","-"
"Haiti","39.0","22.0","17.0","-"
"Honduras","18.0","9.0","9.0","-"
"India","20.0","12.0","8.0","-"
"Jamaica","20.0","8.0","12.0","-"
"Mexico","77.0","33.0","44.0","-"
"Peru","27.0","12.0","15.0","-"
"Philippines","20.0","D","D","-"
"Poland","25.0","9.0","16.0","-"
"Russia","14.0","5.0","9.0","-"
"Serbia and Montenegro","19.0","7.0","12.0","-"
"Soviet Union (former)","21.0","7.0","14.0","-"
"Ukraine","18.0","7.0","11.0","-"
"United Kingdom","53.0","29.0","24.0","-"
"Venezuela","14.0","5.0","9.0","-"
"Vietnam","31.0","13.0","18.0","-"
"Other","298.0","132.0","166.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
