"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Raleigh-Durham-Chapel Hill, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1579.0","767.0","812.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","127.0","61.0","66.0","-"
"25-34 years","409.0","182.0","227.0","-"
"35-44 years","570.0","292.0","278.0","-"
"45-54 years","279.0","148.0","131.0","-"
"55-64 years","127.0","57.0","70.0","-"
"65 years and over","67.0","27.0","40.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","265.0","150.0","115.0","-"
"Married","1187.0","557.0","630.0","-"
"Other","127.0","60.0","67.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","103.0","60.0","43.0","-"
"Professional and technical","325.0","175.0","150.0","-"
"Sales","67.0","30.0","37.0","-"
"Administrative support","42.0","5.0","37.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","88.0","D","D","-"
"Precision production, craft, repair","22.0","22.0","-","-"
"Service","111.0","41.0","70.0","-"
"Military","4.0","D","D","-"
"No occupation","305.0","92.0","213.0","-"
"Unknown","512.0","261.0","251.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","22.0","11.0","11.0","-"
"Canada","61.0","30.0","31.0","-"
"China","88.0","34.0","54.0","-"
"Colombia","25.0","7.0","18.0","-"
"Dominican Republic","21.0","9.0","12.0","-"
"Egypt","19.0","12.0","7.0","-"
"Ghana","21.0","12.0","9.0","-"
"India","252.0","131.0","121.0","-"
"Iran","22.0","7.0","15.0","-"
"Jordan","19.0","8.0","11.0","-"
"Korea","43.0","20.0","23.0","-"
"Mexico","60.0","37.0","23.0","-"
"Morocco","32.0","27.0","5.0","-"
"Nigeria","71.0","36.0","35.0","-"
"Pakistan","37.0","18.0","19.0","-"
"Philippines","57.0","24.0","33.0","-"
"Russia","26.0","11.0","15.0","-"
"Taiwan","33.0","14.0","19.0","-"
"United Kingdom","47.0","28.0","19.0","-"
"Vietnam","60.0","31.0","29.0","-"
"Other","556.0","255.0","301.0","-"
"Unknown","7.0","5.0","2.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
