"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Stamford-Norwalk, CT","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1505.0","650.0","855.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","171.0","69.0","102.0","-"
"25-34 years","393.0","171.0","222.0","-"
"35-44 years","475.0","211.0","264.0","-"
"45-54 years","232.0","99.0","133.0","-"
"55-64 years","152.0","66.0","86.0","-"
"65 years and over","82.0","34.0","48.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","359.0","163.0","196.0","-"
"Married","958.0","439.0","519.0","-"
"Other","188.0","48.0","140.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","46.0","28.0","18.0","-"
"Professional and technical","42.0","15.0","27.0","-"
"Sales","11.0","D","D","-"
"Administrative support","4.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","9.0","D","D","-"
"Precision production, craft, repair","7.0","7.0","-","-"
"Service","20.0","8.0","12.0","-"
"Military","5.0","5.0","-","-"
"No occupation","142.0","52.0","90.0","-"
"Unknown","1219.0","522.0","697.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","22.0","13.0","9.0","-"
"Brazil","26.0","8.0","18.0","-"
"Canada","27.0","12.0","15.0","-"
"China","43.0","16.0","27.0","-"
"Colombia","157.0","56.0","101.0","-"
"Dominican Republic","31.0","10.0","21.0","-"
"Ecuador","55.0","25.0","30.0","-"
"Germany","20.0","8.0","12.0","-"
"Guatemala","35.0","18.0","17.0","-"
"Haiti","121.0","50.0","71.0","-"
"India","92.0","50.0","42.0","-"
"Italy","25.0","11.0","14.0","-"
"Jamaica","68.0","22.0","46.0","-"
"Mexico","28.0","10.0","18.0","-"
"Peru","55.0","23.0","32.0","-"
"Philippines","54.0","21.0","33.0","-"
"Poland","79.0","32.0","47.0","-"
"Serbia and Montenegro","27.0","15.0","12.0","-"
"Ukraine","34.0","15.0","19.0","-"
"United Kingdom","65.0","38.0","27.0","-"
"Other","441.0","197.0","244.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
