"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Colorado Springs, CO","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","534.0","211.0","323.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","77.0","38.0","39.0","-"
"25-34 years","166.0","81.0","85.0","-"
"35-44 years","143.0","45.0","98.0","-"
"45-54 years","82.0","23.0","59.0","-"
"55-64 years","38.0","11.0","27.0","-"
"65 years and over","28.0","13.0","15.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","94.0","54.0","40.0","-"
"Married","387.0","139.0","248.0","-"
"Other","53.0","18.0","35.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","28.0","10.0","18.0","-"
"Professional and technical","36.0","17.0","19.0","-"
"Sales","16.0","3.0","13.0","-"
"Administrative support","7.0","-","7.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","10.0","D","D","-"
"Precision production, craft, repair","10.0","D","D","-"
"Service","19.0","3.0","16.0","-"
"Military","88.0","64.0","24.0","-"
"No occupation","53.0","12.0","41.0","-"
"Unknown","267.0","87.0","180.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Australia","6.0","D","D","-"
"Bosnia and Herzegovina","9.0","5.0","4.0","-"
"Bulgaria","7.0","4.0","3.0","-"
"Canada","19.0","11.0","8.0","-"
"China","12.0","7.0","5.0","-"
"France","8.0","D","D","-"
"Germany","44.0","6.0","38.0","-"
"Honduras","8.0","4.0","4.0","-"
"India","10.0","5.0","5.0","-"
"Jamaica","11.0","4.0","7.0","-"
"Korea","41.0","15.0","26.0","-"
"Mexico","60.0","33.0","27.0","-"
"Nicaragua","7.0","D","D","-"
"Nigeria","7.0","D","D","-"
"Panama","9.0","5.0","4.0","-"
"Philippines","49.0","13.0","36.0","-"
"Russia","11.0","D","D","-"
"Thailand","7.0","D","D","-"
"United Kingdom","20.0","8.0","12.0","-"
"Vietnam","22.0","7.0","15.0","-"
"Other","166.0","69.0","97.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
