"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Pittsburgh, PA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1005.0","459.0","546.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","89.0","49.0","40.0","-"
"25-34 years","267.0","113.0","154.0","-"
"35-44 years","309.0","143.0","166.0","-"
"45-54 years","171.0","85.0","86.0","-"
"55-64 years","108.0","42.0","66.0","-"
"65 years and over","61.0","27.0","34.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","193.0","114.0","79.0","-"
"Married","720.0","317.0","403.0","-"
"Other","92.0","28.0","64.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","17.0","13.0","4.0","-"
"Professional and technical","51.0","31.0","20.0","-"
"Sales","4.0","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","7.0","D","D","-"
"Precision production, craft, repair","D","-","D","-"
"Service","D","-","D","-"
"Military","D","D","-","-"
"No occupation","90.0","39.0","51.0","-"
"Unknown","831.0","369.0","462.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","78.0","40.0","38.0","-"
"Bulgaria","18.0","8.0","10.0","-"
"Canada","32.0","18.0","14.0","-"
"China","62.0","33.0","29.0","-"
"Germany","21.0","12.0","9.0","-"
"India","154.0","75.0","79.0","-"
"Iran","14.0","9.0","5.0","-"
"Italy","14.0","7.0","7.0","-"
"Jamaica","15.0","4.0","11.0","-"
"Korea","13.0","3.0","10.0","-"
"Mexico","16.0","9.0","7.0","-"
"Pakistan","25.0","8.0","17.0","-"
"Philippines","26.0","5.0","21.0","-"
"Russia","40.0","14.0","26.0","-"
"Serbia and Montenegro","16.0","6.0","10.0","-"
"Soviet Union (former)","15.0","6.0","9.0","-"
"Syria","16.0","10.0","6.0","-"
"Ukraine","41.0","16.0","25.0","-"
"United Kingdom","34.0","17.0","17.0","-"
"Vietnam","48.0","27.0","21.0","-"
"Other","307.0","132.0","175.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
