"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Allentown-Bethlehem-Easton, PA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","915.0","413.0","502.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","97.0","45.0","52.0","-"
"25-34 years","215.0","94.0","121.0","-"
"35-44 years","293.0","129.0","164.0","-"
"45-54 years","168.0","75.0","93.0","-"
"55-64 years","99.0","48.0","51.0","-"
"65 years and over","43.0","22.0","21.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","170.0","82.0","88.0","-"
"Married","659.0","301.0","358.0","-"
"Other","86.0","30.0","56.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","51.0","34.0","17.0","-"
"Professional and technical","54.0","33.0","21.0","-"
"Sales","21.0","D","D","-"
"Administrative support","D","D","12.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","81.0","55.0","26.0","-"
"Precision production, craft, repair","16.0","D","D","-"
"Service","40.0","13.0","27.0","-"
"Military","D","-","D","-"
"No occupation","120.0","45.0","75.0","-"
"Unknown","516.0","213.0","303.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"China","23.0","7.0","16.0","-"
"Colombia","33.0","12.0","21.0","-"
"Dominican Republic","120.0","45.0","75.0","-"
"Ecuador","22.0","11.0","11.0","-"
"Egypt","22.0","11.0","11.0","-"
"El Salvador","13.0","7.0","6.0","-"
"Guatemala","12.0","9.0","3.0","-"
"India","90.0","50.0","40.0","-"
"Italy","13.0","10.0","3.0","-"
"Jamaica","20.0","9.0","11.0","-"
"Korea","15.0","5.0","10.0","-"
"Lebanon","15.0","8.0","7.0","-"
"Mexico","16.0","6.0","10.0","-"
"Peru","23.0","7.0","16.0","-"
"Philippines","21.0","8.0","13.0","-"
"Poland","20.0","7.0","13.0","-"
"Serbia and Montenegro","20.0","8.0","12.0","-"
"Syria","108.0","58.0","50.0","-"
"United Kingdom","21.0","8.0","13.0","-"
"Vietnam","53.0","23.0","30.0","-"
"Other","235.0","104.0","131.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
