"Persons Naturalized During Fiscal Year 2005","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Wichita, KS","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","487.0","209.0","278.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","69.0","25.0","44.0","-"
"25-34 years","136.0","59.0","77.0","-"
"35-44 years","120.0","60.0","60.0","-"
"45-54 years","86.0","39.0","47.0","-"
"55-64 years","46.0","15.0","31.0","-"
"65 years and over","30.0","11.0","19.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","112.0","53.0","59.0","-"
"Married","318.0","134.0","184.0","-"
"Other","57.0","22.0","35.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","35.0","21.0","14.0","-"
"Professional and technical","46.0","23.0","23.0","-"
"Sales","16.0","D","D","-"
"Administrative support","13.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","76.0","43.0","33.0","-"
"Precision production, craft, repair","52.0","29.0","23.0","-"
"Service","41.0","10.0","31.0","-"
"Military","9.0","6.0","3.0","-"
"No occupation","115.0","30.0","85.0","-"
"Unknown","84.0","41.0","43.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","6.0","D","D","-"
"Bulgaria","10.0","5.0","5.0","-"
"Cambodia","27.0","10.0","17.0","-"
"Canada","4.0","D","D","-"
"China","6.0","D","D","-"
"Colombia","4.0","D","D","-"
"Fiji","7.0","3.0","4.0","-"
"Germany","4.0","-","4.0","-"
"Honduras","6.0","D","D","-"
"India","19.0","13.0","6.0","-"
"Iran","7.0","D","D","-"
"Korea","8.0","D","D","-"
"Laos","22.0","15.0","7.0","-"
"Lebanon","9.0","D","D","-"
"Mexico","79.0","43.0","36.0","-"
"Nigeria","6.0","D","D","-"
"Philippines","19.0","5.0","14.0","-"
"Thailand","7.0","D","D","-"
"United Kingdom","13.0","6.0","7.0","-"
"Vietnam","155.0","52.0","103.0","-"
"Other","67.0","29.0","38.0","-"
"Unknown","2.0","1.0","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
